COMPANY_CD,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,SELL_CONT_MAP,GAS_DT,GEN_DT,GEN_TIME,NOM_REV_NO,MDQ,MDQ_UNIT,BASE,GCV,NCV,QTY_MMBTU,QTY_SCM,EXIT_BASE,EXIT_GCV,EXIT_NCV,EXIT_QTY_MMBTU,EXIT_QTY_SCM,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,BU_SEQ,ENTRY_PT_MAPPING_ID,EXIT_PT_MAPPING_ID
Gail,1-1-1603-701S1-0-7-0-1,S,null,null,null,null,null,23/11/2023 00:00:00,22/11/2023 00:00:00,18:00,2,3770,null,NCV,9802.8,8831.35,3642.72,103943.95,NCV,9802.8,8831.35,3642.72,103943.95,null,null,null,null,1,null,null
Gail,1-1-1603-701S1-0-7-0-1,S,null,null,null,null,null,24/11/2023 00:00:00,23/11/2023 00:00:00,18:00,2,3770,null,NCV,9802.8,8831.35,3642.72,103943.95,NCV,9802.8,8831.35,3642.72,103943.95,null,null,null,null,1,null,null
Gail,1-1-1603-701S1-0-7-0-1,S,null,null,null,null,null,25/11/2023 00:00:00,24/11/2023 00:00:00,18:00,2,3770,null,NCV,9802.8,8831.35,3642.72,103943.95,NCV,9802.8,8831.35,3642.72,103943.95,null,null,null,null,1,null,null
Gail,1-1-1603-701S1-0-7-0-1,S,null,null,null,null,null,26/11/2023 00:00:00,25/11/2023 00:00:00,18:00,2,3770,null,NCV,9802.8,8831.35,3642.72,103943.95,NCV,9802.8,8831.35,3642.72,103943.95,null,null,null,null,1,null,null
Gail,1-1-1603-701S1-0-7-0-1,S,null,null,null,null,null,27/11/2023 00:00:00,26/11/2023 00:00:00,18:00,2,3770,null,NCV,9802.8,8831.35,3642.72,103943.95,NCV,9802.8,8831.35,3642.72,103943.95,null,null,null,null,1,null,null
Gail,1-1-1603-701S1-0-7-0-1,S,null,null,null,null,null,28/11/2023 00:00:00,27/11/2023 00:00:00,18:00,2,3770,null,NCV,9802.8,8831.35,3642.72,103943.95,NCV,9802.8,8831.35,3642.72,103943.95,null,null,null,null,1,null,null
Gail,1-1-1603-701S1-0-7-0-1,S,null,null,null,null,null,29/11/2023 00:00:00,28/11/2023 00:00:00,18:00,2,3770,null,NCV,9802.8,8831.35,3642.72,103943.95,NCV,9802.8,8831.35,3642.72,103943.95,null,null,null,null,1,null,null
Gail,1-1-1603-701S1-0-7-0-1,S,null,null,null,null,null,30/11/2023 00:00:00,29/11/2023 00:00:00,18:00,2,3770,null,NCV,9802.8,8831.35,3642.72,103943.95,NCV,9802.8,8831.35,3642.72,103943.95,null,null,null,null,1,null,null
Gail,1-1-1606-701S1-0-7-0-1,S,null,null,null,null,null,16/11/2023 00:00:00,15/11/2023 00:00:00,18:00,1,380,null,GCV,9802.8,8831.35,357.28,9184.58,GCV,9802.8,8831.35,357.28,9184.58,null,null,null,null,1,null,null
Gail,1-1-1606-701S1-0-7-0-1,S,null,null,null,null,null,17/11/2023 00:00:00,16/11/2023 00:00:00,18:00,1,380,null,GCV,9802.8,8831.35,357.28,9184.58,GCV,9802.8,8831.35,357.28,9184.58,null,null,null,null,1,null,null
Gail,1-1-1606-701S1-0-7-0-1,S,null,null,null,null,null,18/11/2023 00:00:00,17/11/2023 00:00:00,18:00,1,380,null,GCV,9802.8,8831.35,357.28,9184.58,GCV,9802.8,8831.35,357.28,9184.58,null,null,null,null,1,null,null
Gail,1-1-1606-701S1-0-7-0-1,S,null,null,null,null,null,19/11/2023 00:00:00,18/11/2023 00:00:00,18:00,1,380,null,GCV,9802.8,8831.35,357.28,9184.58,GCV,9802.8,8831.35,357.28,9184.58,null,null,null,null,1,null,null
Gail,1-1-1606-701S1-0-7-0-1,S,null,null,null,null,null,20/11/2023 00:00:00,19/11/2023 00:00:00,18:00,1,380,null,GCV,9802.8,8831.35,357.28,9184.58,GCV,9802.8,8831.35,357.28,9184.58,null,null,null,null,1,null,null
Gail,1-1-1606-701S1-0-7-0-1,S,null,null,null,null,null,21/11/2023 00:00:00,20/11/2023 00:00:00,18:00,1,380,null,GCV,9802.8,8831.35,357.28,9184.58,GCV,9802.8,8831.35,357.28,9184.58,null,null,null,null,1,null,null
Gail,1-1-1606-701S1-0-7-0-1,S,null,null,null,null,null,22/11/2023 00:00:00,21/11/2023 00:00:00,18:00,1,380,null,GCV,9802.8,8831.35,357.28,9184.58,GCV,9802.8,8831.35,357.28,9184.58,null,null,null,null,1,null,null
Gail,1-1-1606-701S1-0-7-0-1,S,null,null,null,null,null,23/11/2023 00:00:00,22/11/2023 00:00:00,18:00,1,380,null,GCV,9802.8,8831.35,357.28,9184.58,GCV,9802.8,8831.35,357.28,9184.58,null,null,null,null,1,null,null
Gail,1-1-1606-701S1-0-7-0-1,S,null,null,null,null,null,24/11/2023 00:00:00,23/11/2023 00:00:00,18:00,1,380,null,GCV,9802.8,8831.35,357.28,9184.58,GCV,9802.8,8831.35,357.28,9184.58,null,null,null,null,1,null,null
Gail,1-1-1604-893S1-0-3-0-3,S,null,null,null,null,null,24/09/2023 00:00:00,23/09/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7500,192802.06,GCV,9802.8,8831.35,7500,192802.06,null,null,null,null,1,null,null
Gail,1-1-1604-893S1-0-3-0-3,S,null,null,null,null,null,25/09/2023 00:00:00,24/09/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7500,192802.06,GCV,9802.8,8831.35,7500,192802.06,null,null,null,null,1,null,null
Gail,1-1-1604-893S1-0-3-0-3,S,null,null,null,null,null,26/09/2023 00:00:00,25/09/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7500,192802.06,GCV,9802.8,8831.35,7500,192802.06,null,null,null,null,1,null,null
Gail,1-1-1603-391S1-0-5-0-1,S,null,null,null,null,null,05/10/2023 00:00:00,04/10/2023 00:00:00,18:00,1,500,null,GCV,9802.8,8831.35,715,18380.46,GCV,9802.8,8831.35,715,18380.46,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,01/10/2023 00:00:00,30/09/2023 00:00:00,18:00,2,2571,null,GCV,9802.8,8831.35,1100,28277.64,GCV,9802.8,8831.35,1100,28277.64,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,02/10/2023 00:00:00,01/10/2023 00:00:00,18:00,2,2571,null,GCV,9802.8,8831.35,1100,28277.64,GCV,9802.8,8831.35,1100,28277.64,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,03/10/2023 00:00:00,02/10/2023 00:00:00,18:00,2,2571,null,GCV,9802.8,8831.35,1100,28277.64,GCV,9802.8,8831.35,1100,28277.64,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,04/10/2023 00:00:00,03/10/2023 00:00:00,18:00,2,2571,null,GCV,9802.8,8831.35,1053,27069.41,GCV,9802.8,8831.35,1053,27069.41,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,05/10/2023 00:00:00,04/10/2023 00:00:00,18:00,2,2571,null,GCV,9802.8,8831.35,1053,27069.41,GCV,9802.8,8831.35,1053,27069.41,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,06/10/2023 00:00:00,05/10/2023 00:00:00,18:00,2,2571,null,GCV,9802.8,8831.35,1053,27069.41,GCV,9802.8,8831.35,1053,27069.41,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,07/10/2023 00:00:00,06/10/2023 00:00:00,18:00,2,2571,null,GCV,9802.8,8831.35,1053,27069.41,GCV,9802.8,8831.35,1053,27069.41,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,08/10/2023 00:00:00,07/10/2023 00:00:00,18:00,2,2571,null,GCV,9802.8,8831.35,1053,27069.41,GCV,9802.8,8831.35,1053,27069.41,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,09/10/2023 00:00:00,08/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1053,27069.41,GCV,9802.8,8831.35,1053,27069.41,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,10/10/2023 00:00:00,09/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1053,27069.41,GCV,9802.8,8831.35,1053,27069.41,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,11/10/2023 00:00:00,10/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1053,27069.41,GCV,9802.8,8831.35,1053,27069.41,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,01/10/2023 00:00:00,30/09/2023 00:00:00,18:00,2,1500,null,GCV,9802.8,8831.35,900,23136.25,GCV,9802.8,8831.35,900,23136.25,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,02/10/2023 00:00:00,01/10/2023 00:00:00,18:00,2,1500,null,GCV,9802.8,8831.35,1700,43701.8,GCV,9802.8,8831.35,1700,43701.8,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,03/10/2023 00:00:00,02/10/2023 00:00:00,18:00,2,1500,null,GCV,9802.8,8831.35,1870,48071.98,GCV,9802.8,8831.35,1870,48071.98,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,04/10/2023 00:00:00,03/10/2023 00:00:00,18:00,2,1500,null,GCV,9802.8,8831.35,3230,83033.42,GCV,9802.8,8831.35,3230,83033.42,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,05/10/2023 00:00:00,04/10/2023 00:00:00,18:00,2,1500,null,GCV,9802.8,8831.35,1700,43701.8,GCV,9802.8,8831.35,1700,43701.8,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,06/10/2023 00:00:00,05/10/2023 00:00:00,18:00,2,1500,null,GCV,9802.8,8831.35,1700,43701.8,GCV,9802.8,8831.35,1700,43701.8,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,07/10/2023 00:00:00,06/10/2023 00:00:00,18:00,2,1500,null,GCV,9802.8,8831.35,1150,29562.98,GCV,9802.8,8831.35,1150,29562.98,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,08/10/2023 00:00:00,07/10/2023 00:00:00,18:00,2,1500,null,GCV,9802.8,8831.35,900,23136.25,GCV,9802.8,8831.35,900,23136.25,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,09/10/2023 00:00:00,08/10/2023 00:00:00,18:00,1,1500,null,GCV,9802.8,8831.35,1700,43701.8,GCV,9802.8,8831.35,1700,43701.8,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,10/10/2023 00:00:00,09/10/2023 00:00:00,18:00,1,1500,null,GCV,9802.8,8831.35,1700,43701.8,GCV,9802.8,8831.35,1700,43701.8,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-6-0-1,S,null,null,null,null,null,11/10/2023 00:00:00,10/10/2023 00:00:00,18:00,1,1500,null,GCV,9802.8,8831.35,1700,43701.8,GCV,9802.8,8831.35,1700,43701.8,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,01/10/2023 00:00:00,30/09/2023 00:00:00,18:00,2,11000,null,GCV,9802.8,8831.35,0,0,GCV,9802.8,8831.35,0,0,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,02/10/2023 00:00:00,01/10/2023 00:00:00,18:00,2,11000,null,GCV,9802.8,8831.35,0,0,GCV,9802.8,8831.35,0,0,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,03/10/2023 00:00:00,02/10/2023 00:00:00,18:00,2,11000,null,GCV,9802.8,8831.35,8000,205655.53,GCV,9802.8,8831.35,8000,205655.53,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,04/10/2023 00:00:00,03/10/2023 00:00:00,18:00,2,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,05/10/2023 00:00:00,04/10/2023 00:00:00,18:00,2,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,06/10/2023 00:00:00,05/10/2023 00:00:00,18:00,2,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,07/10/2023 00:00:00,06/10/2023 00:00:00,18:00,2,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,08/10/2023 00:00:00,07/10/2023 00:00:00,18:00,2,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,09/10/2023 00:00:00,08/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,10/10/2023 00:00:00,09/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,11/10/2023 00:00:00,10/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-542S1-0-3-1-2,S,null,null,null,null,null,18/12/2023 00:00:00,17/12/2023 00:00:00,18:00,2,190,null,GCV,9802.8,8831.35,50,1285.35,GCV,9802.8,8831.35,50,1285.35,null,null,null,null,1,null,null
Gail,1-1-1604-542S1-0-3-1-2,S,null,null,null,null,null,19/12/2023 00:00:00,18/12/2023 00:00:00,18:00,2,190,null,GCV,9802.8,8831.35,50,1285.35,GCV,9802.8,8831.35,50,1285.35,null,null,null,null,1,null,null
Gail,1-1-1604-542S1-0-3-1-2,S,null,null,null,null,null,20/12/2023 00:00:00,19/12/2023 00:00:00,18:00,2,190,null,GCV,9802.8,8831.35,50,1285.35,GCV,9802.8,8831.35,50,1285.35,null,null,null,null,1,null,null
Gail,1-1-1604-542S1-0-3-1-2,S,null,null,null,null,null,21/12/2023 00:00:00,20/12/2023 00:00:00,18:00,2,190,null,GCV,9802.8,8831.35,50,1285.35,GCV,9802.8,8831.35,50,1285.35,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,17/10/2023 00:00:00,16/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1180,30334.19,GCV,9802.8,8831.35,1180,30334.19,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,18/10/2023 00:00:00,17/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1180,30334.19,GCV,9802.8,8831.35,1180,30334.19,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,19/10/2023 00:00:00,18/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1180,30334.19,GCV,9802.8,8831.35,1180,30334.19,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,20/10/2023 00:00:00,19/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1180,30334.19,GCV,9802.8,8831.35,1180,30334.19,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,21/10/2023 00:00:00,20/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1180,30334.19,GCV,9802.8,8831.35,1180,30334.19,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,22/10/2023 00:00:00,21/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1150,29562.98,GCV,9802.8,8831.35,1150,29562.98,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,23/10/2023 00:00:00,22/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1150,29562.98,GCV,9802.8,8831.35,1150,29562.98,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,24/10/2023 00:00:00,23/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1150,29562.98,GCV,9802.8,8831.35,1150,29562.98,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,25/10/2023 00:00:00,24/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1150,29562.98,GCV,9802.8,8831.35,1150,29562.98,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,26/10/2023 00:00:00,25/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1150,29562.98,GCV,9802.8,8831.35,1150,29562.98,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,27/10/2023 00:00:00,26/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1150,29562.98,GCV,9802.8,8831.35,1150,29562.98,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-14-0-1,S,null,null,null,null,null,28/10/2023 00:00:00,27/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1150,29562.98,GCV,9802.8,8831.35,1150,29562.98,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,16/10/2023 00:00:00,15/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1000,25706.94,GCV,9802.8,8831.35,1000,25706.94,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,17/10/2023 00:00:00,16/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1000,25706.94,GCV,9802.8,8831.35,1000,25706.94,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,18/10/2023 00:00:00,17/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,963,24755.78,GCV,9802.8,8831.35,963,24755.78,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,19/10/2023 00:00:00,18/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,963,24755.78,GCV,9802.8,8831.35,963,24755.78,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,20/10/2023 00:00:00,19/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,963,24755.78,GCV,9802.8,8831.35,963,24755.78,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,21/10/2023 00:00:00,20/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1000,25706.94,GCV,9802.8,8831.35,1000,25706.94,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,22/10/2023 00:00:00,21/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1000,25706.94,GCV,9802.8,8831.35,1000,25706.94,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,23/10/2023 00:00:00,22/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1050,26992.29,GCV,9802.8,8831.35,1050,26992.29,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,24/10/2023 00:00:00,23/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1050,26992.29,GCV,9802.8,8831.35,1050,26992.29,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,25/10/2023 00:00:00,24/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1050,26992.29,GCV,9802.8,8831.35,1050,26992.29,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,26/10/2023 00:00:00,25/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1050,26992.29,GCV,9802.8,8831.35,1050,26992.29,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,27/10/2023 00:00:00,26/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1050,26992.29,GCV,9802.8,8831.35,1050,26992.29,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-14-0-2,S,null,null,null,null,null,28/10/2023 00:00:00,27/10/2023 00:00:00,18:00,1,2571,null,GCV,9802.8,8831.35,1050,26992.29,GCV,9802.8,8831.35,1050,26992.29,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,16/10/2023 00:00:00,15/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7100,182519.28,GCV,9802.8,8831.35,7100,182519.28,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,17/10/2023 00:00:00,16/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7100,182519.28,GCV,9802.8,8831.35,7100,182519.28,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,18/10/2023 00:00:00,17/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,3065,78791.77,GCV,9802.8,8831.35,3065,78791.77,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,19/10/2023 00:00:00,18/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,4065,104498.72,GCV,9802.8,8831.35,4065,104498.72,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,20/10/2023 00:00:00,19/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,4665,133119.69,GCV,9802.8,8831.35,4665,133119.69,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,21/10/2023 00:00:00,20/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7100,202604.46,GCV,9802.8,8831.35,7100,202604.46,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,22/10/2023 00:00:00,21/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7100,202604.46,GCV,9802.8,8831.35,7100,202604.46,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,23/10/2023 00:00:00,22/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7100,202604.46,GCV,9802.8,8831.35,7100,202604.46,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,24/10/2023 00:00:00,23/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7100,202604.46,GCV,9802.8,8831.35,7100,202604.46,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,25/10/2023 00:00:00,24/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7100,202604.46,GCV,9802.8,8831.35,7100,202604.46,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,26/10/2023 00:00:00,25/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7100,202604.46,GCV,9802.8,8831.35,7100,202604.46,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,27/10/2023 00:00:00,26/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7121,203203.71,GCV,9802.8,8831.35,7121,203203.71,null,null,null,null,1,null,null
Gail,1-1-1603-892S1-0-3-0-2,S,null,null,null,null,null,28/10/2023 00:00:00,27/10/2023 00:00:00,18:00,1,11075,null,GCV,9802.8,8831.35,7121,203203.71,GCV,9802.8,8831.35,7121,203203.71,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,16/10/2023 00:00:00,15/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,17/10/2023 00:00:00,16/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,18/10/2023 00:00:00,17/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,19/10/2023 00:00:00,18/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,20/10/2023 00:00:00,19/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,9100,233933.16,GCV,9802.8,8831.35,9100,233933.16,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,21/10/2023 00:00:00,20/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,9300,239074.55,GCV,9802.8,8831.35,9300,239074.55,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,22/10/2023 00:00:00,21/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,23/10/2023 00:00:00,22/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
Gail,1-1-1604-261S2-0-19-0-1,S,null,null,null,null,null,24/10/2023 00:00:00,23/10/2023 00:00:00,18:00,1,11000,null,GCV,9802.8,8831.35,12100,311053.99,GCV,9802.8,8831.35,12100,311053.99,null,null,null,null,1,null,null
