COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,ADDR_FLAG,INVOICE_SEQ,INVOICE_NO,INVOICE_REF,INVOICE_DT,INVOICE_CATEGORY,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,INVOICE_TYPE,LINKED_INVOICE,NUM_LINE,NOTE,GROSS_AMT_USD,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT_INR,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,MODIFY_BY,MODIFY_DT,OTHER_INV_STR,AMT_WORD,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,TCS_TDS,TDS_AMT,TDS_STRUCT_CD,TDS_EFF_DT,TCS_AMT,TCS_STRUCT_CD,TCS_EFF_DT,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SAP_EXCHNG_RATE,TCS_CERT_FLAG,ALLOC_QTY,SUB_INV_TYPE
Gail,1-1-1601-1211L2-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109008796,UPG2A23109008796,02/10/2023 00:00:00,S,8,02/10/2023 00:00:00,02/10/2023 00:00:00,20/10/2023 00:00:00,IC,null,1,Invoice Of Gail for the Period of 02/10/2023 to 02/10/2023,null,null,null,null,1,0.51,IGST 12%,null,null,1,null,null,1,null,Y,6,17/10/2023 00:00:00,Y,6,17/10/2023 00:00:00,A,153,18/10/2023 00:00:00,130,17/10/2023 00:00:00,2023-2024,null,null,null,null,O,130,17/10/2023 00:00:00,TDS,.01,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,128,19/10/2023 00:00:00,null,null,0.013,null
Gail,1-1-1601-1211L3-0-1-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109020368,UPG2A24109020368,31/01/2025 00:00:00,S,8,16/01/2025 00:00:00,22/01/2025 00:00:00,06/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/01/2025 to 22/01/2025,null,null,null,null,1,1928326.4,IGST 12%,null,null,2159726,null,null,2159726,null,Y,6,04/02/2025 00:00:00,Y,6,04/02/2025 00:00:00,A,46,05/02/2025 00:00:00,219,04/02/2025 00:00:00,2024-2025,null,null,null,null,O,219,04/02/2025 00:00:00,TDS,38566.53,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,05/02/2025 00:00:00,null,null,24080.0,null
Gail,1-1-1601-1211L3-0-1-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109020370,UPG2A24109020370,31/01/2025 00:00:00,S,8,23/01/2025 00:00:00,27/01/2025 00:00:00,06/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 23/01/2025 to 27/01/2025,null,null,null,null,1,976976.0,IGST 12%,null,null,1094213,null,null,1094213,null,Y,6,04/02/2025 00:00:00,Y,6,04/02/2025 00:00:00,A,46,05/02/2025 00:00:00,219,04/02/2025 00:00:00,2024-2025,null,null,null,null,O,219,04/02/2025 00:00:00,TDS,19539.52,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,05/02/2025 00:00:00,null,null,12200.0,null
Gail,1-1-1601-1211L3-0-1-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109020371,UPG2A24109020371,31/01/2025 00:00:00,S,8,28/01/2025 00:00:00,31/01/2025 00:00:00,06/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 28/01/2025 to 31/01/2025,null,null,null,null,1,640640.0,IGST 12%,null,null,717517,null,null,717517,null,Y,6,04/02/2025 00:00:00,Y,6,04/02/2025 00:00:00,A,46,05/02/2025 00:00:00,219,04/02/2025 00:00:00,2024-2025,null,null,null,null,O,219,04/02/2025 00:00:00,TDS,12812.8,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,05/02/2025 00:00:00,null,null,8000.0,null
Gail,1-1-1601-1281L1-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109003597,UPG2A23109003597,22/06/2023 00:00:00,S,8,21/06/2023 00:00:00,22/06/2023 00:00:00,22/07/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 21/06/2023 to 22/06/2023,null,null,null,null,1,8996400.0,IGST 12%,null,null,10075968,null,null,10075968,null,Y,6,18/07/2023 00:00:00,Y,6,18/07/2023 00:00:00,A,6,02/08/2023 00:00:00,113,18/07/2023 00:00:00,2023-2024,null,null,null,null,O,113,18/07/2023 00:00:00,TDS,null,TDS 2%,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,120000.0,null
Gail,1-1-1601-1361S1-0-3-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109005824,UPG2A24109005824,31/07/2024 00:00:00,S,2,16/07/2024 00:00:00,31/07/2024 00:00:00,05/08/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/07/2024 to 31/07/2024,null,null,null,null,1,302688.0,IGST 12%,null,null,339011,null,null,339011,null,Y,219,02/08/2024 00:00:00,Y,219,02/08/2024 00:00:00,null,null,null,219,02/08/2024 00:00:00,2024-2025,null,null,null,null,O,219,02/08/2024 00:00:00,TDS,null,TDS 2%,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,7200.0,null
Gail,1-1-1601-292L5-0-1-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109020631,UPG2A24109020631,22/01/2025 00:00:00,S,8,16/01/2025 00:00:00,22/01/2025 00:00:00,06/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/01/2025 to 22/01/2025,null,null,null,null,1,956998.56,IGST 12%,null,null,1071838,null,null,1071838,null,Y,6,04/02/2025 00:00:00,Y,6,04/02/2025 00:00:00,A,46,05/02/2025 00:00:00,219,04/02/2025 00:00:00,2024-2025,null,null,null,null,O,219,04/02/2025 00:00:00,TDS,19139.97,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,05/02/2025 00:00:00,null,null,22764.0,null
Gail,1-1-1601-292L5-0-1-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109020632,UPG2A24109020632,27/01/2025 00:00:00,S,8,23/01/2025 00:00:00,27/01/2025 00:00:00,06/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 23/01/2025 to 27/01/2025,null,null,null,null,1,710728.24,IGST 12%,null,null,796016,null,null,796016,null,Y,6,04/02/2025 00:00:00,Y,6,04/02/2025 00:00:00,A,46,05/02/2025 00:00:00,219,04/02/2025 00:00:00,2024-2025,null,null,null,null,O,219,04/02/2025 00:00:00,TDS,14214.56,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,05/02/2025 00:00:00,null,null,16906.0,null
Gail,1-1-1601-292L5-0-1-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109020633,UPG2A24109020633,31/01/2025 00:00:00,S,8,28/01/2025 00:00:00,31/01/2025 00:00:00,06/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 28/01/2025 to 31/01/2025,null,null,null,null,1,546856.32,IGST 12%,null,null,612479,null,null,612479,null,Y,6,04/02/2025 00:00:00,Y,6,04/02/2025 00:00:00,A,46,05/02/2025 00:00:00,219,04/02/2025 00:00:00,2024-2025,null,null,null,null,O,219,04/02/2025 00:00:00,TDS,10937.13,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,05/02/2025 00:00:00,null,null,13008.0,null
Gail,1-1-1601-292L5-0-1-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109020633,UPG2A24109020633,31/01/2025 00:00:00,S,8,28/01/2025 00:00:00,31/01/2025 00:00:00,06/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 28/01/2025 to 31/01/2025,null,null,null,null,1,546856.32,IGST 12%,null,null,612479,null,null,612479,null,Y,219,04/02/2025 00:00:00,Y,219,04/02/2025 00:00:00,null,null,null,219,04/02/2025 00:00:00,2024-2025,null,null,null,null,O,219,04/02/2025 00:00:00,TDS,null,TDS 2%,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,13008.0,null
Gail,1-1-1601-332S1-0-30-1-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109007901,UPG2A23109007901,15/09/2023 00:00:00,S,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/09/2023 to 15/09/2023,null,null,null,null,1,6000000.0,IGST 12%,null,null,6720000,null,null,6720000,null,Y,6,06/10/2023 00:00:00,Y,6,06/10/2023 00:00:00,null,null,null,130,20/09/2023 00:00:00,2023-2024,null,null,null,null,O,130,20/09/2023 00:00:00,TDS,null,TDS 2%,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,150000.0,null
Gail,1-1-1601-332S1-0-30-1-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109007901,UPG2A23109007901,15/09/2023 00:00:00,S,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/09/2023 to 15/09/2023,null,null,null,null,1,6000000.0,IGST 12%,null,null,6720000,null,null,6720000,null,Y,6,11/10/2023 00:00:00,Y,6,11/10/2023 00:00:00,A,6,11/10/2023 00:00:00,130,07/10/2023 00:00:00,2023-2024,null,null,null,null,O,130,07/10/2023 00:00:00,TDS,120000,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,128,16/10/2023 00:00:00,null,null,150000.0,null
Gail,1-1-1601-332S1-0-30-1-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109007901,UPG2A23109007901,15/09/2023 00:00:00,S,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/09/2023 to 15/09/2023,null,null,null,null,1,6000000.0,IGST 12%,null,null,6720000,null,null,6720000,null,Y,6,06/10/2023 00:00:00,Y,6,06/10/2023 00:00:00,null,null,null,113,27/09/2023 00:00:00,2023-2024,null,null,null,null,O,113,27/09/2023 00:00:00,TDS,null,TDS 2%,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,150000.0,null
Gail,1-1-1601-332S1-0-30-1-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109007901,UPG2A23109007901,15/09/2023 00:00:00,S,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/09/2023 to 15/09/2023,null,null,null,null,1,6000000.0,IGST 12%,null,null,6720000,null,null,6720000,null,Y,6,06/10/2023 00:00:00,Y,6,06/10/2023 00:00:00,null,null,null,113,27/09/2023 00:00:00,2023-2024,null,null,null,null,O,113,27/09/2023 00:00:00,TDS,null,TDS 2%,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,150000.0,null
Gail,1-1-1601-348S1-0-15-0-8,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109004747,UPG2A23109004747,07/07/2023 00:00:00,S,8,06/07/2023 00:00:00,07/07/2023 00:00:00,22/07/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 06/07/2023 to 07/07/2023,null,null,null,null,1,2462675.22,IGST 12%,null,null,2758196,null,null,2758196,null,Y,6,18/07/2023 00:00:00,Y,6,18/07/2023 00:00:00,A,6,19/07/2023 00:00:00,113,18/07/2023 00:00:00,2023-2024,null,null,null,null,O,113,18/07/2023 00:00:00,TDS,49253.5,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,128,21/07/2023 00:00:00,null,null,31173.1,null
Gail,1-1-1601-371S1-0-14-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109016534,UPG2A23109016534,15/03/2024 00:00:00,S,8,03/03/2024 00:00:00,15/03/2024 00:00:00,21/03/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 03/03/2024 to 15/03/2024,null,null,null,null,1,67600.0,IGST 12%,null,null,75712,null,null,75712,null,Y,6,18/03/2024 00:00:00,Y,6,18/03/2024 00:00:00,A,46,26/03/2024 00:00:00,113,18/03/2024 00:00:00,2023-2024,null,null,null,null,O,113,18/03/2024 00:00:00,TDS,1352,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,28/03/2024 00:00:00,null,null,1690.0,null
Gail,1-1-1601-371S1-0-15-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109013367,UPG2A24109013367,15/11/2024 00:00:00,S,8,01/11/2024 00:00:00,08/11/2024 00:00:00,21/11/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/11/2024 to 08/11/2024,null,null,null,null,1,343046.4,IGST 12%,null,null,384212,null,null,384212,null,Y,6,19/11/2024 00:00:00,Y,6,19/11/2024 00:00:00,A,46,20/11/2024 00:00:00,219,18/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/11/2024 00:00:00,TDS,6860.93,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,20/11/2024 00:00:00,null,null,8160.0,null
Gail,1-1-1601-371S1-0-15-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109013368,UPG2A24109013368,15/11/2024 00:00:00,S,8,09/11/2024 00:00:00,15/11/2024 00:00:00,21/11/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 09/11/2024 to 15/11/2024,null,null,null,null,1,300165.6,IGST 12%,null,null,336186,null,null,336186,null,Y,6,19/11/2024 00:00:00,Y,6,19/11/2024 00:00:00,A,46,20/11/2024 00:00:00,219,18/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/11/2024 00:00:00,TDS,6003.31,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,20/11/2024 00:00:00,null,null,7140.0,null
Gail,1-1-1601-371S1-0-15-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109014671,UPG2A24109014671,30/11/2024 00:00:00,S,8,16/11/2024 00:00:00,23/11/2024 00:00:00,05/12/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/11/2024 to 23/11/2024,null,null,null,null,1,343046.4,IGST 12%,null,null,384212,null,null,384212,null,Y,6,03/12/2024 00:00:00,Y,6,03/12/2024 00:00:00,A,46,04/12/2024 00:00:00,219,02/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,02/12/2024 00:00:00,TDS,6860.93,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,04/12/2024 00:00:00,null,null,8160.0,null
Gail,1-1-1601-371S1-0-15-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109014673,UPG2A24109014673,30/11/2024 00:00:00,S,8,24/11/2024 00:00:00,30/11/2024 00:00:00,05/12/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 24/11/2024 to 30/11/2024,null,null,null,null,1,300165.6,IGST 12%,null,null,336186,null,null,336186,null,Y,6,03/12/2024 00:00:00,Y,6,03/12/2024 00:00:00,A,46,04/12/2024 00:00:00,219,02/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,02/12/2024 00:00:00,TDS,6003.31,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,04/12/2024 00:00:00,null,null,7140.0,null
Gail,1-1-1601-371S1-0-16-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109021627,UPG2A24109021627,15/02/2025 00:00:00,S,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/02/2025 to 15/02/2025,null,null,null,null,1,8408.0,IGST 12%,null,null,9417,null,null,9417,null,Y,6,17/02/2025 00:00:00,Y,6,17/02/2025 00:00:00,A,46,18/02/2025 00:00:00,88,17/02/2025 00:00:00,2024-2025,null,null,null,null,O,88,17/02/2025 00:00:00,TDS,168.16,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,25/02/2025 00:00:00,null,null,200.0,null
Gail,1-1-1601-371S1-0-16-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109021628,UPG2A24109021628,15/02/2025 00:00:00,S,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/02/2025 to 15/02/2025,null,null,null,null,1,42040.0,IGST 12%,null,null,47085,null,null,47085,null,Y,6,17/02/2025 00:00:00,Y,6,17/02/2025 00:00:00,A,46,18/02/2025 00:00:00,88,17/02/2025 00:00:00,2024-2025,null,null,null,null,O,88,17/02/2025 00:00:00,TDS,840.8,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,25/02/2025 00:00:00,null,null,1000.0,null
Gail,1-1-1601-372S1-0-14-0-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109016665,UPG2A23109016665,15/03/2024 00:00:00,S,8,03/03/2024 00:00:00,15/03/2024 00:00:00,21/03/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 03/03/2024 to 15/03/2024,null,null,null,null,1,144560.0,IGST 12%,null,null,161907,null,null,161907,null,Y,6,18/03/2024 00:00:00,Y,6,18/03/2024 00:00:00,A,46,26/03/2024 00:00:00,113,18/03/2024 00:00:00,2023-2024,null,null,null,null,O,113,18/03/2024 00:00:00,TDS,2891.2,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,28/03/2024 00:00:00,null,null,3614.0,null
Gail,1-1-1601-372S1-0-17-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109021637,UPG2A24109021637,15/02/2025 00:00:00,S,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/02/2025 to 15/02/2025,null,null,null,null,1,3783.6,IGST 12%,null,null,4238,null,null,4238,null,Y,6,17/02/2025 00:00:00,Y,6,17/02/2025 00:00:00,A,46,18/02/2025 00:00:00,88,17/02/2025 00:00:00,2024-2025,null,null,null,null,O,88,17/02/2025 00:00:00,TDS,75.67,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,25/02/2025 00:00:00,null,null,90.0,null
Gail,1-1-1601-372S1-0-17-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109021638,UPG2A24109021638,15/02/2025 00:00:00,S,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/02/2025 to 15/02/2025,null,null,null,null,1,18918.0,IGST 12%,null,null,21188,null,null,21188,null,Y,6,17/02/2025 00:00:00,Y,6,17/02/2025 00:00:00,A,46,18/02/2025 00:00:00,88,17/02/2025 00:00:00,2024-2025,null,null,null,null,O,88,17/02/2025 00:00:00,TDS,378.36,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,25/02/2025 00:00:00,null,null,450.0,null
