COMPANY_CD,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,SELL_CONT_MAP,GAS_DT,GEN_DT,GEN_TIME,ALLOC_REV_NO,MDQ,MDQ_UNIT,BASE,GCV,NCV,QTY_MMBTU,QTY_SCM,EXIT_BASE,EXIT_GCV,EXIT_NCV,EXIT_QTY_MMBTU,EXIT_QTY_SCM,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,BU_SEQ,ENTRY_PT_MAPPING_ID,EXIT_PT_MAPPING_ID
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,21/01/2023 00:00:00,20/01/2023 00:00:00,00:00,0,770351.671,1,GCV,9802.8,8831.3514,29966.68,770352.00,GCV,9802,8830.6306,30000,771208.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,22/01/2023 00:00:00,21/01/2023 00:00:00,00:00,0,729448.072,1,GCV,9802.8,8831.3514,28375.53,729448.00,GCV,9802,8830.6306,28400,730077.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,23/01/2023 00:00:00,22/01/2023 00:00:00,00:00,0,695864.267,1,GCV,9802.8,8831.3514,27069.12,695864.00,GCV,9802,8830.6306,27000,694087.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,24/01/2023 00:00:00,23/01/2023 00:00:00,00:00,0,642319.023,1,GCV,9802.8,8831.3514,24986.21,642319.00,GCV,9802,8830.6306,25000,642674.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,25/01/2023 00:00:00,24/01/2023 00:00:00,00:00,0,628924.422,1,GCV,9802.8,8831.3514,24465.16,628924.00,GCV,9802,8830.6306,24500,629820.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,26/01/2023 00:00:00,25/01/2023 00:00:00,00:00,0,603608.226,1,GCV,9802.8,8831.3514,23480.36,603608.00,GCV,9802,8830.6306,23534,604987.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,27/01/2023 00:00:00,26/01/2023 00:00:00,00:00,0,2337.789,1,GCV,9802.8,8831.3514,90.94,2338.00,GCV,9802,8830.6306,0,0.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,01/01/2023 00:00:00,31/12/2022 00:00:00,00:00,0,557949.871,1,GCV,9802.8,8831.3514,21704.25,557950.00,GCV,9802,8830.6306,21000,539846.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,02/01/2023 00:00:00,01/01/2023 00:00:00,00:00,0,411476.607,1,GCV,9802.8,8831.3514,16006.44,411477.00,GCV,9802,8830.6306,16000,411311.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,03/01/2023 00:00:00,02/01/2023 00:00:00,00:00,0,299846.015,1,GCV,9802.8,8831.3514,11664.01,299846.00,GCV,9802,8830.6306,11500,295630.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,04/01/2023 00:00:00,03/01/2023 00:00:00,00:00,0,269130.591,1,GCV,9802.8,8831.3514,10469.18,269131.00,GCV,9802,8830.6306,11000,282776.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,08/01/2023 00:00:00,07/01/2023 00:00:00,00:00,0,178093.83,1,GCV,9802.8,8831.3514,6927.85,178094.00,GCV,9802,8830.6306,6930,178149.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,05/01/2023 00:00:00,04/01/2023 00:00:00,00:00,0,307619.537,1,GCV,9802.8,8831.3514,11966.4,307620.00,GCV,9802,8830.6306,12000,308483.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,06/01/2023 00:00:00,05/01/2023 00:00:00,00:00,0,317607.969,1,GCV,9802.8,8831.3514,12354.95,317608.00,GCV,9802,8830.6306,12056,309923.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,07/01/2023 00:00:00,06/01/2023 00:00:00,00:00,0,266996.915,1,GCV,9802.8,8831.3514,10386.18,266997.00,GCV,9802,8830.6306,11000,282776.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,09/01/2023 00:00:00,08/01/2023 00:00:00,00:00,0,176543.702,1,GCV,9802.8,8831.3514,6867.55,176544.00,GCV,9802,8830.6306,6930,178149.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,10/01/2023 00:00:00,09/01/2023 00:00:00,00:00,0,131922.365,1,GCV,9802.8,8831.3514,5131.78,131922.00,GCV,9802,8830.6306,4950,127249.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,14/01/2023 00:00:00,13/01/2023 00:00:00,00:00,0,167095.116,1,GCV,9802.8,8831.3514,6500,167095.00,GCV,9802,8830.6306,6500,167095.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,11/01/2023 00:00:00,10/01/2023 00:00:00,00:00,0,195049.1,1,GCV,9802.8,8831.3514,7587.41,195049.00,GCV,9802,8830.6306,7700,197943.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,12/01/2023 00:00:00,11/01/2023 00:00:00,00:00,0,174807.198,1,GCV,9802.8,8831.3514,6800,174807.00,GCV,9802,8830.6306,6800,174807.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,13/01/2023 00:00:00,12/01/2023 00:00:00,00:00,0,169665.81,1,GCV,9802.8,8831.3514,6600,169666.00,GCV,9802,8830.6306,6600,169666.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-26-0-3,C,null,null,null,null,null,15/01/2023 00:00:00,14/01/2023 00:00:00,00:00,0,143958.869,1,GCV,9802.8,8831.3514,5600,143959.00,GCV,9802,8830.6306,5600,143959.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,09/11/2023 00:00:00,08/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1603-701S1-0-4-0-1,C,null,null,null,null,null,16/01/2023 00:00:00,15/01/2023 00:00:00,00:00,0,12840.619,1,NCV,9802.7985,8831.35,450,11568.00,NCV,9802.41,8831,450,11568.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,01/10/2023 00:00:00,30/09/2023 00:00:00,00:00,0,280977.033,1,GCV,9417.1398,8483.9098,10500,269923.00,GCV,9417.1398,8483.9098,11000,282776.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,02/10/2023 00:00:00,01/10/2023 00:00:00,00:00,0,308032.499,1,GCV,9408.0982,8475.7641,11500,295630.00,GCV,9408.0982,8475.7641,11000,282776.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,03/10/2023 00:00:00,02/10/2023 00:00:00,00:00,0,294441.587,1,GCV,9414.431,8481.4694,11000,282776.00,GCV,9414.431,8481.4694,11000,282776.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,04/10/2023 00:00:00,03/10/2023 00:00:00,00:00,0,294972.061,1,GCV,9397.5002,8466.2164,11000,282776.00,GCV,9397.5002,8466.2164,11000,282776.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,05/10/2023 00:00:00,04/10/2023 00:00:00,00:00,0,268378.744,1,GCV,9389.7153,8459.2029,10000,257069.00,GCV,9389.7153,8459.2029,10000,257069.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,06/10/2023 00:00:00,05/10/2023 00:00:00,00:00,0,271374.553,1,GCV,9286.0586,8365.8186,10000,257069.00,GCV,9286.0586,8365.8186,10000,257069.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,07/10/2023 00:00:00,06/10/2023 00:00:00,00:00,0,243000.001,1,GCV,9333.3333,8408.4084,9000,231362.00,GCV,9333.3333,8408.4084,9000,231362.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,08/10/2023 00:00:00,07/10/2023 00:00:00,00:00,0,244246.259,1,GCV,9285.7103,8365.5048,9000,231362.00,GCV,9285.7103,8365.5048,9000,231362.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,09/10/2023 00:00:00,08/10/2023 00:00:00,00:00,0,244123.801,1,GCV,9290.3682,8369.7011,9000,231362.00,GCV,9290.3682,8369.7011,9000,231362.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,01/11/2023 00:00:00,31/10/2023 00:00:00,00:00,0,142673.544,1,GCV,8831.35,7956.1712,5000,128535.00,GCV,8831.35,7956.1712,5000,128535.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,02/11/2023 00:00:00,01/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,03/11/2023 00:00:00,02/11/2023 00:00:00,00:00,0,146953.75,1,GCV,8831.35,7956.1712,5150,132391.00,GCV,8831.35,7956.1712,5150,132391.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,04/11/2023 00:00:00,03/11/2023 00:00:00,00:00,0,146953.75,1,GCV,8831.35,7956.1712,5150,132391.00,GCV,8831.35,7956.1712,5150,132391.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,05/11/2023 00:00:00,04/11/2023 00:00:00,00:00,0,142673.544,1,GCV,8831.35,7956.1712,5000,128535.00,GCV,8831.35,7956.1712,5000,128535.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,06/11/2023 00:00:00,05/11/2023 00:00:00,00:00,0,142673.544,1,GCV,8831.35,7956.1712,5000,128535.00,GCV,8831.35,7956.1712,5000,128535.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,07/11/2023 00:00:00,06/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,08/11/2023 00:00:00,07/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,10/10/2023 00:00:00,09/10/2023 00:00:00,00:00,0,244389.889,1,GCV,9280.253,8360.5883,9000,231362.00,GCV,9280.253,8360.5883,9000,231362.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,10/11/2023 00:00:00,09/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,11/10/2023 00:00:00,10/10/2023 00:00:00,00:00,0,271580.179,1,GCV,9279.0277,8359.4844,10000,257069.00,GCV,9279.0277,8359.4844,10000,257069.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,11/11/2023 00:00:00,10/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,12/10/2023 00:00:00,11/10/2023 00:00:00,00:00,0,324710.981,1,GCV,7760.7477,6991.6646,10000,257069.00,GCV,7760.7477,6991.6646,10000,257069.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,12/11/2023 00:00:00,11/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,13/10/2023 00:00:00,12/10/2023 00:00:00,00:00,0,285347.087,1,GCV,8831.35,7956.1712,10000,257069.00,GCV,8831.35,7956.1712,10000,257069.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,13/11/2023 00:00:00,12/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,14/10/2023 00:00:00,13/10/2023 00:00:00,00:00,0,285347.087,1,GCV,8831.35,7956.1712,10000,257069.00,GCV,8831.35,7956.1712,10000,257069.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,14/11/2023 00:00:00,13/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,15/10/2023 00:00:00,14/10/2023 00:00:00,00:00,0,285347.087,1,GCV,8831.35,7956.1712,10000,257069.00,GCV,8831.35,7956.1712,10000,257069.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,15/11/2023 00:00:00,14/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,20/11/2023 00:00:00,19/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,16/10/2023 00:00:00,15/10/2023 00:00:00,00:00,0,285347.087,1,GCV,8831.35,7956.1712,10000,257069.00,GCV,8831.35,7956.1712,10000,257069.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,17/10/2023 00:00:00,16/10/2023 00:00:00,00:00,0,285347.087,1,GCV,8831.35,7956.1712,10000,257069.00,GCV,8831.35,7956.1712,10000,257069.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,18/10/2023 00:00:00,17/10/2023 00:00:00,00:00,0,285347.087,1,GCV,8831.35,7956.1712,10000,257069.00,GCV,8831.35,7956.1712,10000,257069.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,16/11/2023 00:00:00,15/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,17/11/2023 00:00:00,16/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,18/11/2023 00:00:00,17/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,19/11/2023 00:00:00,18/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,21/11/2023 00:00:00,20/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,22/11/2023 00:00:00,21/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,23/11/2023 00:00:00,22/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,24/11/2023 00:00:00,23/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,25/11/2023 00:00:00,24/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,26/11/2023 00:00:00,25/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,27/10/2023 00:00:00,26/10/2023 00:00:00,00:00,0,256812.379,1,GCV,8831.35,7956.1712,9000,231362.00,GCV,8831.35,7956.1712,9000,231362.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,27/11/2023 00:00:00,26/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,28/10/2023 00:00:00,27/10/2023 00:00:00,00:00,0,256812.379,1,GCV,8831.35,7956.1712,9000,231362.00,GCV,8831.35,7956.1712,9000,231362.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,28/11/2023 00:00:00,27/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,29/10/2023 00:00:00,28/10/2023 00:00:00,00:00,0,256812.379,1,GCV,8831.35,7956.1712,9000,231362.00,GCV,8831.35,7956.1712,9000,231362.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,29/11/2023 00:00:00,28/11/2023 00:00:00,00:00,0,145527.015,1,GCV,8831.35,7956.1712,5100,131105.00,GCV,8831.35,7956.1712,5100,131105.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,30/10/2023 00:00:00,29/10/2023 00:00:00,00:00,0,228277.67,1,GCV,8831.35,7956.1712,8000,205656.00,GCV,8831.35,7956.1712,8000,205656.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,30/11/2023 00:00:00,29/11/2023 00:00:00,00:00,0,14267.354,1,GCV,8831.35,7956.1712,500,12853.00,GCV,8831.35,7956.1712,500,12853.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,31/10/2023 00:00:00,30/10/2023 00:00:00,00:00,0,228277.67,1,GCV,8831.35,7956.1712,8000,205656.00,GCV,8831.35,7956.1712,8000,205656.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1603-861S1-0-1-2-1,C,null,null,null,null,null,01/01/2023 00:00:00,31/12/2022 00:00:00,00:00,0,12187.918,1,GCV,9802.8,8831.3514,474.11,12188.00,GCV,9802,8830.6306,475,12211.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1603-861S1-0-1-2-1,C,null,null,null,null,null,01/02/2023 00:00:00,31/01/2023 00:00:00,00:00,0,1388.175,1,GCV,9802.8,8831.3514,54,1388.00,GCV,9802,8830.6306,54,1388.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,01/01/2023 00:00:00,31/12/2022 00:00:00,00:00,0,1028.278,1,GCV,9802.8,8831.3514,40,1028.00,GCV,9802,8830.6306,40,1028.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,04/03/2023 00:00:00,03/03/2023 00:00:00,00:00,0,48843.188,1,GCV,9802.8,8831.3514,1900,48843.00,GCV,9802,8830.6306,1900,48843.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,23/10/2023 00:00:00,22/10/2023 00:00:00,00:00,0,0,1,GCV,8831.35,7956.1712,0,0.00,GCV,8831.35,7956.1712,0,0.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,24/10/2023 00:00:00,23/10/2023 00:00:00,00:00,0,0,1,GCV,8831.35,7956.1712,0,0.00,GCV,8831.35,7956.1712,0,0.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,25/10/2023 00:00:00,24/10/2023 00:00:00,00:00,0,258419.567,1,GCV,8776.4252,7906.6894,9000,231362.00,GCV,8776.4252,7906.6894,9000,231362.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-333S1-0-31-0-3,C,null,null,null,null,null,26/10/2023 00:00:00,25/10/2023 00:00:00,00:00,0,256812.379,1,GCV,8831.35,7956.1712,9000,231362.00,GCV,8831.35,7956.1712,9000,231362.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,01/02/2023 00:00:00,31/01/2023 00:00:00,00:00,0,42596.401,1,GCV,9802.8,8831.3514,1657,42596.00,GCV,9802,8830.6306,1657,42596.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,02/02/2023 00:00:00,01/02/2023 00:00:00,00:00,0,42185.09,1,GCV,9802.8,8831.3514,1641,42185.00,GCV,9802,8830.6306,1641,42185.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,03/02/2023 00:00:00,02/02/2023 00:00:00,00:00,0,42210.797,1,GCV,9802.8,8831.3514,1642,42211.00,GCV,9802,8830.6306,1642,42211.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,04/02/2023 00:00:00,03/02/2023 00:00:00,00:00,0,42210.797,1,GCV,9802.8,8831.3514,1642,42211.00,GCV,9802,8830.6306,1642,42211.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,01/03/2023 00:00:00,28/02/2023 00:00:00,00:00,0,51156.812,1,GCV,9802.8,8831.3514,1990,51157.00,GCV,9802,8830.6306,1900,48843.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,02/03/2023 00:00:00,01/03/2023 00:00:00,00:00,0,48843.188,1,GCV,9802.8,8831.3514,1900,48843.00,GCV,9802,8830.6306,1900,48843.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,03/03/2023 00:00:00,02/03/2023 00:00:00,00:00,0,49100.257,1,GCV,9802.8,8831.3514,1910,49100.00,GCV,9802,8830.6306,1910,49100.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,02/01/2023 00:00:00,01/01/2023 00:00:00,00:00,0,1285.347,1,GCV,9802.8,8831.3514,50,1285.00,GCV,9802,8830.6306,50,1285.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,03/01/2023 00:00:00,02/01/2023 00:00:00,00:00,0,2570.694,1,GCV,9802.8,8831.3514,100,2571.00,GCV,9802,8830.6306,100,2571.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-101S2-0-5-0-1,C,null,null,null,null,null,04/01/2023 00:00:00,03/01/2023 00:00:00,00:00,0,2056.555,1,GCV,9802.8,8831.3514,80,2057.00,GCV,9802,8830.6306,80,2057.00,1,07/05/2025 10:30:40,null,null,1,null,null
