

<<START>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(18-MAR-2025 14:34:06)
2,278 , SEMTEXP , C , 1 , 2 , 01/06/2021 00:00:00, 	(18-MAR-2025 14:34:06)
2,210 , COMFIND , C , 1 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,183 , SUMGLAS , C , 1 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,184 , SVTPLIN , C , 1 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,162 , BOROREN , C , 1 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,123 , AVGL , C , 1 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)
2,147 , HPOIGAS , C , 1 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)
2,181 , SANENER , C , 1 , 1 , 01/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,121 , NGPL , C , 1 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)
2,119 , ROCKIND , C , 1 , 2 , 01/04/2022 00:00:00, 	(18-MAR-2025 14:34:06)
2,174 , KUTCHCL , C , 1 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,176 , NESTLIN , C , 1 , 2 , 01/04/2022 00:00:00, 	(18-MAR-2025 14:34:06)
2,118 , LANCOKO , C , 1 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,118 , LANCOKO , C , 1 , 1 , 01/01/2019 00:00:00, 	(18-MAR-2025 14:34:06)
2,144 , HINAGIL , C , 1 , 2 , 01/04/2022 00:00:00, 	(18-MAR-2025 14:34:06)
2,66 , BHEL , C , 1 , 2 , 01/04/2022 00:00:00, 	(18-MAR-2025 14:34:06)
2,66 , BHEL , C , 2 , 2 , 01/04/2022 00:00:00, 	(18-MAR-2025 14:34:06)
2,130 , CRMNDEL , C , 1 , 3 , 01/07/2024 00:00:00, 	(18-MAR-2025 14:34:06)
2,130 , CRMNDEL , C , 1 , 3 , 01/05/2024 00:00:00, 	(18-MAR-2025 14:34:06)
2, , RIL-D6 , T , 2 , 1 , 01/07/2024 00:00:00, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2, , RIL-D6 , T , 2 , 1 , 01/05/2024 00:00:00, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2, , RIL-D6 , T , 1 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2,43 , BP , T , 1 , 3 , 01/07/2024 00:00:00, 	(18-MAR-2025 14:34:06)
2,43 , BP , T , 1 , 3 , 01/05/2024 00:00:00, 	(18-MAR-2025 14:34:06)
2,43 , BP , T , 1 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)
2, , RIL-CBM , T , 4 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2, , RIL-CBM , T , 5 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2,51 , ONGC , T , 1 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)
2,20 , AMNS , T , 1 , 1 , 01/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,20 , AMNS , T , 1 , 2 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)
2,20 , AMNS , T , 1 , 2 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2,14 , BPCL , T , 1 , 1 , 01/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,154 , SEMTPL , T , 4 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,154 , SEMTPL , T , 1 , 2 , 01/06/2021 00:00:00, 	(18-MAR-2025 14:34:06)
2,154 , SEMTPL , T , 2 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)
2,124 , MGRPL , T , 1 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,124 , MGRPL , T , 1 , 2 , 01/06/2021 00:00:00, 	(18-MAR-2025 14:34:06)
2,61 , EFSPL , T , 1 , 1 , 01/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,61 , EFSPL , T , 2 , 2 , 01/06/2021 00:00:00, 	(18-MAR-2025 14:34:06)
2,211 , DIL , T , 1 , 2 , 01/06/2021 00:00:00, 	(18-MAR-2025 14:34:06)
2,159 , CAIRENH , T , 1 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)
2,186 , VEDALTD , T , 1 , 1 , 01/04/2010 00:00:00, 	(18-MAR-2025 14:34:06)
2,166 , ESSAREX , T , 1 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,64 , IGSPL , T , 2 , 1 , 01/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,81 , HOECLTD , T , 1 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)
2,181 , SANENER , T , 1 , 1 , 05/09/2017 00:00:00, 	(18-MAR-2025 14:34:06)

TOTAL DATA IN EXCEL : ,300,,,,,, 	(18-MAR-2025 14:34:06)
 

TOTAL DATA INSERTED : ,272,,,,,, 	(18-MAR-2025 14:34:06)
 

TOTAL SKIPPED DATA ,28,,,,,, 	(18-MAR-2025 14:34:06)
 
<<END>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(18-MAR-2025 14:34:06)
 

<<START>>,<<FMS_ENTITY_SERVICE_TAX_DTL>>,,,,,,, 	(18-MAR-2025 14:34:06)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,INVOICE_TYPE,EFF_DT,BU_UNIT,TIMESTAMP
2 ,1 , RIL , C , 1 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,1 , RIL , C , 2 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,1 , RIL , C , 3 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,1 , RIL , C , 4 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,1 , RIL , C , 7 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,1 , RIL , C , 10 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,1 , RIL , C , 9 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,1 , RIL , C , 8 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,1 , RIL , C , 5 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,1 , RIL , C , 9 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 8 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 7 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 4 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 5 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 3 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 2 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 14 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 13 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 3 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 2 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 10 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 11 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 9 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 4 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 5 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 7 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 8 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 12 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 2 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 3 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 4 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 5 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 7 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 8 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 9 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 10 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 8 , SI , 01/04/2012 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 9 , SI , 01/04/2012 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 10 , SI , 01/04/2012 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 3 , SI , 01/04/2010 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 2 , SI , 01/04/2010 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 1 , SI , 01/04/2010 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 4 , SI , 01/04/2010 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 7 , SI , 01/04/2010 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,1 , RIL , C , 5 , SI , 01/04/2010 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,3 , GSPCL , C , 1 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,3 , GSPCL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,3 , GSPCL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,3 , GSPCL , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,3 , GSPCL , C , 1 , SI , 01/04/2012 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,4 , Gail , C , 6 , SI , 21/05/2024 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,4 , Gail , C , 5 , SI , 21/05/2024 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,4 , Gail , C , 1 , SI , 07/03/2022 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,4 , Gail , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,4 , Gail , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,4 , Gail , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,4 , Gail , C , 1 , SI , 01/04/2012 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,11 , TPL , C , 2 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,11 , TPL , C , 1 , SI , 15/11/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,11 , TPL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,11 , TPL , C , 2 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,11 , TPL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,11 , TPL , C , 2 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,11 , TPL , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,11 , TPL , C , 2 , SI , 01/06/2015 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,11 , TPL , C , 1 , SI , 01/04/2012 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,11 , TPL , C , 2 , SI , 01/04/2012 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,15 , HPCL , C , 2 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,15 , HPCL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,20 , AMNS , C , 1 , SI , 07/03/2022 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,20 , AMNS , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 , , ESIL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,154 , SEMTPL , C , 2 , SI , 07/03/2022 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,20 , AMNS , C , 1 , UG , 07/03/2022 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,20 , AMNS , C , 1 , LP , 07/03/2022 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,20 , AMNS , C , 1 , ST , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)
2 ,20 , AMNS , C , 1 , LP , 01/07/2017 00:00:00 , 1, 	(18-MAR-2025 14:34:06)

TOTAL DATA IN EXCEL : ,80,,,,,,, 	(18-MAR-2025 14:34:06)
 

TOTAL DATA INSERTED : ,67,,,,,,, 	(18-MAR-2025 14:34:06)
 

TOTAL SKIPPED DATA ,13,,,,,,, 	(18-MAR-2025 14:34:06)
 
<<END>>,<<FMS_ENTITY_SERVICE_TAX_DTL>>,,,,,,, 	(18-MAR-2025 14:34:06)
 

<<START>>,<<FMS_ENTITY_BU_SVC_TAX_DTL>>,,,,,,, 	(18-MAR-2025 14:34:06)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,INVOICE_TYPE,BU_UNIT,EFF_DT,TIMESTAMP
2, , JMB , H , 1 , CH , 1 , 09/12/2010 00:00:00, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2, , JMB , H , 1 , CH , 1 , 09/12/2010 00:00:00, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2, , BOXCO , H , 1 , CH , 1 , 03/09/2014 00:00:00, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2,232 , JBB , S , 1 , SF , 1 , 15/11/2010 00:00:00, 	(18-MAR-2025 14:34:06)	 (Not Inserted)
2 ,232 , JBB , S , 1 , SF , 1 , 15/11/2010 00:00:00, 	(18-MAR-2025 14:34:06)
2 ,232 , JBB , S , 1 , SF , 1 , 22/05/2012 00:00:00, 	(18-MAR-2025 14:34:07)
2 ,264 , SSAPL , S , 1 , SF , 1 , 26/04/2013 00:00:00, 	(18-MAR-2025 14:34:07)
2 ,265 , SLPL , H , 1 , CH , 1 , 24/06/2016 00:00:00, 	(18-MAR-2025 14:34:07)

TOTAL DATA IN EXCEL : ,8,,,,,,, 	(18-MAR-2025 14:34:07)
 

TOTAL DATA INSERTED : ,4,,,,,,, 	(18-MAR-2025 14:34:07)
 

TOTAL SKIPPED DATA ,4,,,,,,, 	(18-MAR-2025 14:34:07)
 
<<END>>,<<FMS_ENTITY_BU_SVC_TAX_DTL>>,,,,,,, 	(18-MAR-2025 14:34:07)
 

<<START>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>,,, 	(18-MAR-2025 14:34:07)
 
COMPANY_CD,TAX_STRUCT_CD,TAX_STRUCT_DTL,EFF_DT,TIMESTAMP
2, , BCD 5%, ECS 2% , 09/07/2004 00:00:00, 	(18-MAR-2025 14:34:07)
2, , BCD 5%, ECS 2%, HECS 1% , 01/03/2007 00:00:00, 	(18-MAR-2025 14:34:07)
2, , BCD 2.5%, SWS 10% on BCD , 02/02/2018 00:00:00, 	(18-MAR-2025 14:34:07)

TOTAL DATA IN EXCEL : ,3,,, 	(18-MAR-2025 14:34:07)
 

TOTAL DATA INSERTED : ,3,,, 	(18-MAR-2025 14:34:07)
 

TOTAL SKIPPED DATA ,0,,, 	(18-MAR-2025 14:34:07)
 
<<END>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>,,, 	(18-MAR-2025 14:34:07)
 

<<START>>,<<FMS_HOLIDAY_DTL>>, 	(18-MAR-2025 14:34:07)
 
HOLIDAY_DT,HOLIDAY_NM,TIMESTAMP,
16/02/2025 00:00:00 , SUNDAY, 	(18-MAR-2025 14:34:07)
14/01/2022 00:00:00 , MAKAR SANKRANTI/ PONGAL, 	(18-MAR-2025 14:34:07)
26/01/2022 00:00:00 , REPUBLIC DAY, 	(18-MAR-2025 14:34:07)
01/03/2022 00:00:00 , MAHASHIVRATRI, 	(18-MAR-2025 14:34:07)
18/03/2022 00:00:00 , HOLI, 	(18-MAR-2025 14:34:07)
15/04/2022 00:00:00 , GOOD FRIDAY, 	(18-MAR-2025 14:34:07)
03/05/2022 00:00:00 , ID-UL-FITR*/RAMADAN, 	(18-MAR-2025 14:34:07)
15/08/2022 00:00:00 , INDEPENDANCE DAY, 	(18-MAR-2025 14:34:07)
19/08/2022 00:00:00 , KRISHNA JAYANTHI/ JANMASHTAMI, 	(18-MAR-2025 14:34:07)
31/08/2022 00:00:00 , GANESH CHATURTHI, 	(18-MAR-2025 14:34:07)
05/10/2022 00:00:00 , DURGA PUJA (VIJAY DASHMI)/ DUSSEHRA, 	(18-MAR-2025 14:34:07)
24/10/2022 00:00:00 , NARAKA CHATURDASHI/ DIWALI, 	(18-MAR-2025 14:34:07)
26/10/2022 00:00:00 , DIWALI - BHAI DUJ, 	(18-MAR-2025 14:34:07)
10/08/2021 00:00:00 , GANESH CHATURTHI, 	(18-MAR-2025 14:34:07)
15/10/2021 00:00:00 , DURGA PUJA / DASERA, 	(18-MAR-2025 14:34:07)
10/09/2021 00:00:00 , GANESH CHATURTHI, 	(18-MAR-2025 14:34:07)
04/11/2021 00:00:00 , DIWALI, 	(18-MAR-2025 14:34:07)
05/11/2021 00:00:00 , BALIPADYAMI DEEPAVALI, 	(18-MAR-2025 14:34:07)

TOTAL DATA IN EXCEL : ,18, 	(18-MAR-2025 14:34:07)
 

TOTAL DATA INSERTED : ,18, 	(18-MAR-2025 14:34:07)
 

TOTAL SKIPPED DATA ,0, 	(18-MAR-2025 14:34:07)
 
<<END>>,<<FMS_HOLIDAY_DTL>>, 	(18-MAR-2025 14:34:07)
 

<<START>>,<<FMS_PRODUCT_MST>>, 	(18-MAR-2025 14:34:07)
 
PROD_CD,PROD_ABBR,TIMESTAMP,
1 , LNG, 	(18-MAR-2025 14:34:07)
2 , RLNG, 	(18-MAR-2025 14:34:07)
201 , ImpLNG, 	(18-MAR-2025 14:34:07)
202 , ITankPur, 	(18-MAR-2025 14:34:07)
203 , TP(RLNG), 	(18-MAR-2025 14:34:07)
301 , IGX(DOMG) , 	(18-MAR-2025 14:34:07)
302 , D6(DOMG), 	(18-MAR-2025 14:34:07)
303 , CBM(DOMG), 	(18-MAR-2025 14:34:07)
304 , ONGC Gas , 	(18-MAR-2025 14:34:07)
305 , SEMTIPL(DOMG) , 	(18-MAR-2025 14:34:07)
306 , RIL(DOMG), 	(18-MAR-2025 14:34:07)
307 , BP(DOMG), 	(18-MAR-2025 14:34:07)
308 , HPCL(DOMG) , 	(18-MAR-2025 14:34:07)
309 , AMNS(DOMG), 	(18-MAR-2025 14:34:07)
3 , DOMG, 	(18-MAR-2025 14:34:07)
310 , D6(DOMG-CAP), 	(18-MAR-2025 14:34:07)
311 , IGX(DOMG-CAP) , 	(18-MAR-2025 14:34:07)

TOTAL DATA IN EXCEL : ,17, 	(18-MAR-2025 14:34:07)
 

TOTAL DATA INSERTED : ,17, 	(18-MAR-2025 14:34:07)
 

TOTAL SKIPPED DATA ,0, 	(18-MAR-2025 14:34:07)
 
<<END>>,<<FMS_PRODUCT_MST>>, 	(18-MAR-2025 14:34:07)
 

<<START>>,<<FMS_SAC_MST>>, 	(18-MAR-2025 14:34:07)
 
SAC_NAME,TIMESTAMP,
Other Miscellaneous services - Other Services n.e.c. ,  	(18-MAR-2025 14:34:07)
Other employment & labour supply services n.e.c ,  	(18-MAR-2025 14:34:07)
Other support services n.e.c. ,  	(18-MAR-2025 14:34:07)
Road transport services of Goods including letters  parcels  live animals  household & office furnit ,  	(18-MAR-2025 14:34:07)
Legal advisory and representation services concerning other fields of law. ,  	(18-MAR-2025 14:34:07)
Sponsorship Services & Brand Promotion Services ,  	(18-MAR-2025 14:34:07)
Coastal and transoceanic (overseas) water transport services of goods by refrigerator vessels  tanke ,  	(18-MAR-2025 14:34:07)
Other administrative services of the government n.e.c. ,  	(18-MAR-2025 14:34:07)
Maintenance and repair services of other machinery and equipments ,  	(18-MAR-2025 14:34:07)
Courier services ,  	(18-MAR-2025 14:34:07)
Other on-line contents n.e.c. ,  	(18-MAR-2025 14:34:07)
On-line text based information such as online books  newpapers  periodicals  directories etc ,  	(18-MAR-2025 14:34:07)
998349 - Other technical and scientific services n.e.c. ,  	(18-MAR-2025 14:34:07)
Rental or leasing services involving own or leased non-residential property ,  	(18-MAR-2025 14:34:07)
Management consulting and management services including financial  strategic  human resources  marke ,  	(18-MAR-2025 14:34:07)
Information technology (IT) consulting and support services ,  	(18-MAR-2025 14:34:07)
Commercial training and coaching services ,  	(18-MAR-2025 14:34:07)
Hosting and information technology (IT) infrastructure provisioning services ,  	(18-MAR-2025 14:34:07)
Repair services of bicycles ,  	(18-MAR-2025 14:34:07)
Other professional  technical and business service ,  	(18-MAR-2025 14:34:07)
INSTALLATION SERVICES OF OTHER GOODS ,  	(18-MAR-2025 14:34:07)
Other human health services including homeopathy  unani  ayurveda  naturopathy  acupuncture etc. ,  	(18-MAR-2025 14:34:07)
Goods transport agency services for road transport ,  	(18-MAR-2025 14:34:07)
998434 - Software downloads ,  	(18-MAR-2025 14:34:07)
RENTAL SERVICES OF ROAD VEHICLES INVCLUDING BUSES COACHES CARS TRUCKS AND OTHER MOTOR VEHICLES WITH  ,  	(18-MAR-2025 14:34:07)
Maintenance and repair services of other goods n.e.c. under Heading No. 9987 Maintenance  repair and ,  	(18-MAR-2025 14:34:07)
Licensing services for the right to use computer software and databases ,  	(18-MAR-2025 14:34:07)
Engineering advisory services ,  	(18-MAR-2025 14:34:07)

TOTAL DATA IN EXCEL : ,28, 	(18-MAR-2025 14:34:07)
 

TOTAL DATA INSERTED : ,28, 	(18-MAR-2025 14:34:07)
 

TOTAL SKIPPED DATA ,0, 	(18-MAR-2025 14:34:07)
 
<<END>>,<<FMS_SAC_MST>>, 	(18-MAR-2025 14:34:07)
 
