

<<START>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(15-MAR-2025 17:22:18)
2,278 , SEMTEXP , C , 1 , 2 , 01/06/2021 00:00:00, 	(15-MAR-2025 17:22:18)
2,210 , COMFIND , C , 1 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,183 , SUMGLAS , C , 1 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,184 , SVTPLIN , C , 1 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,162 , BOROREN , C , 1 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,123 , AVGL , C , 1 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)
2,147 , HPOIGAS , C , 1 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)
2,181 , SANENER , C , 1 , 1 , 01/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,121 , NGPL , C , 1 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)
2,119 , ROCKIND , C , 1 , 2 , 01/04/2022 00:00:00, 	(15-MAR-2025 17:22:18)
2,174 , KUTCHCL , C , 1 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,176 , NESTLIN , C , 1 , 2 , 01/04/2022 00:00:00, 	(15-MAR-2025 17:22:18)
2,118 , LANCOKO , C , 1 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,118 , LANCOKO , C , 1 , 1 , 01/01/2019 00:00:00, 	(15-MAR-2025 17:22:18)
2,144 , HINAGIL , C , 1 , 2 , 01/04/2022 00:00:00, 	(15-MAR-2025 17:22:18)
2,66 , BHEL , C , 2 , 2 , 01/04/2022 00:00:00, 	(15-MAR-2025 17:22:18)
2,66 , BHEL , C , 1 , 2 , 01/04/2022 00:00:00, 	(15-MAR-2025 17:22:18)
2,130 , CRMNDEL , C , 1 , 3 , 01/07/2024 00:00:00, 	(15-MAR-2025 17:22:18)
2,130 , CRMNDEL , C , 1 , 3 , 01/05/2024 00:00:00, 	(15-MAR-2025 17:22:18)
2, , RIL-D6 , T , 2 , 1 , 01/07/2024 00:00:00, 	(15-MAR-2025 17:22:18)	 (Not Inserted)
2, , RIL-D6 , T , 2 , 1 , 01/05/2024 00:00:00, 	(15-MAR-2025 17:22:18)	 (Not Inserted)
2, , RIL-D6 , T , 1 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)	 (Not Inserted)
2,43 , BP , T , 1 , 3 , 01/07/2024 00:00:00, 	(15-MAR-2025 17:22:18)
2,43 , BP , T , 1 , 3 , 01/05/2024 00:00:00, 	(15-MAR-2025 17:22:18)
2,43 , BP , T , 1 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)
2, , RIL-CBM , T , 4 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)	 (Not Inserted)
2, , RIL-CBM , T , 5 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)	 (Not Inserted)
2,51 , ONGC , T , 1 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)
2,20 , AMNS , T , 1 , 1 , 01/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,20 , AMNS , T , 1 , 2 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)
2,20 , AMNS , T , 1 , 2 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)	 (Not Inserted)
2,14 , BPCL , T , 1 , 1 , 01/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,154 , SEMTPL , T , 4 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,154 , SEMTPL , T , 1 , 2 , 01/06/2021 00:00:00, 	(15-MAR-2025 17:22:18)
2,154 , SEMTPL , T , 2 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)
2,124 , MGRPL , T , 1 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,124 , MGRPL , T , 1 , 2 , 01/06/2021 00:00:00, 	(15-MAR-2025 17:22:18)
2,61 , EFSPL , T , 1 , 1 , 01/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,61 , EFSPL , T , 2 , 2 , 01/06/2021 00:00:00, 	(15-MAR-2025 17:22:18)
2,211 , DIL , T , 1 , 2 , 01/06/2021 00:00:00, 	(15-MAR-2025 17:22:18)
2,159 , CAIRENH , T , 1 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)
2,186 , VEDALTD , T , 1 , 1 , 01/04/2010 00:00:00, 	(15-MAR-2025 17:22:18)
2,166 , ESSAREX , T , 1 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,64 , IGSPL , T , 2 , 1 , 01/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,81 , HOECLTD , T , 1 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)
2,181 , SANENER , T , 1 , 1 , 05/09/2017 00:00:00, 	(15-MAR-2025 17:22:18)

TOTAL DATA IN EXCEL : ,300,,,,,, 	(15-MAR-2025 17:22:18)
 

TOTAL DATA INSERTED : ,271,,,,,, 	(15-MAR-2025 17:22:18)
 

TOTAL SKIPPED DATA ,29,,,,,, 	(15-MAR-2025 17:22:18)
 
<<END>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(15-MAR-2025 17:22:18)
 

<<START>>,<<FMS_ENTITY_SERVICE_TAX_DTL>>,,,,,,, 	(15-MAR-2025 17:22:44)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,INVOICE_TYPE,EFF_DT,BU_UNIT,TIMESTAMP
2 ,1 , RIL , C , 10 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,1 , RIL , C , 9 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,1 , RIL , C , 8 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,1 , RIL , C , 7 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,1 , RIL , C , 1 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,1 , RIL , C , 4 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,1 , RIL , C , 3 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,1 , RIL , C , 2 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,1 , RIL , C , 5 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,1 , RIL , C , 9 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 8 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 7 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 5 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 4 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 3 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 2 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 14 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 13 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 7 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 9 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 10 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 12 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 11 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 2 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 3 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 4 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 5 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 8 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 2 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 3 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 4 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 9 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 10 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 5 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 7 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 8 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 10 , SI , 01/04/2012 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 9 , SI , 01/04/2012 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 8 , SI , 01/04/2012 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 1 , SI , 01/04/2010 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 2 , SI , 01/04/2010 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 3 , SI , 01/04/2010 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 4 , SI , 01/04/2010 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 5 , SI , 01/04/2010 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,1 , RIL , C , 7 , SI , 01/04/2010 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,3 , GSPCL , C , 1 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,3 , GSPCL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,3 , GSPCL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,3 , GSPCL , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,3 , GSPCL , C , 1 , SI , 01/04/2012 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,4 , Gail , C , 5 , SI , 21/05/2024 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,4 , Gail , C , 6 , SI , 21/05/2024 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,4 , Gail , C , 1 , SI , 07/03/2022 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,4 , Gail , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,4 , Gail , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,4 , Gail , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,4 , Gail , C , 1 , SI , 01/04/2012 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,11 , TPL , C , 2 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,11 , TPL , C , 1 , SI , 15/11/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,11 , TPL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,11 , TPL , C , 2 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,11 , TPL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,11 , TPL , C , 2 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,11 , TPL , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,11 , TPL , C , 2 , SI , 01/06/2015 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,11 , TPL , C , 1 , SI , 01/04/2012 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,11 , TPL , C , 2 , SI , 01/04/2012 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,15 , HPCL , C , 2 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,15 , HPCL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,20 , AMNS , C , 1 , SI , 07/03/2022 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,20 , AMNS , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 , , ESIL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(15-MAR-2025 17:22:44)	 (Not Inserted)
2 ,154 , SEMTPL , C , 2 , SI , 07/03/2022 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,20 , AMNS , C , 1 , UG , 07/03/2022 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,20 , AMNS , C , 1 , LP , 07/03/2022 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,20 , AMNS , C , 1 , ST , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)
2 ,20 , AMNS , C , 1 , LP , 01/07/2017 00:00:00 , 1, 	(15-MAR-2025 17:22:44)

TOTAL DATA IN EXCEL : ,80,,,,,,, 	(15-MAR-2025 17:22:44)
 

TOTAL DATA INSERTED : ,67,,,,,,, 	(15-MAR-2025 17:22:44)
 

TOTAL SKIPPED DATA ,13,,,,,,, 	(15-MAR-2025 17:22:44)
 
<<END>>,<<FMS_ENTITY_SERVICE_TAX_DTL>>,,,,,,, 	(15-MAR-2025 17:22:44)
 
