

<<START>>,<<FMS_INVOICE_MST_TAXCD_UPDATE>>,, 	(23-JAN-2026 14:28:52)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,PLANT_SEQ_NO,CONTACT_PERSON_CD,TAX_STRUCT_CD,TIMESTAMP,
2,1 , 1,0,19001,0,O,1,24,5,1,24,0, 	(23-JAN-2026 14:28:52)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:05)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:06)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 1,0,17007,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 1,0,17007,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 1,0,17007,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 2,0,17008,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 2,0,17008,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 3,0,17009,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 3,0,17009,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 8,0,19024,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 8,0,19024,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 8,0,19024,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 8,0,19024,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 5,0,17004,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 5,0,17004,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 11,0,19017,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 11,0,19017,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 11,0,19017,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 11,0,19017,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 7,0,19025,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 7,0,19025,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 7,0,19025,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 7,0,19025,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 12,0,19018,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 12,0,19018,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 9,0,19019,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 9,0,19019,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 4,0,17006,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 14,0,19020,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 14,0,19020,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 14,0,19020,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 17,0,20005,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 17,0,20005,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 17,0,20005,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 17,0,20005,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:07)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:08)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,9,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,20 , 19,0,25002,0,Q,1,24,5,1,11,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25005,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25005,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25005,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25005,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25005,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25005,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25005,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)
2,154 , 1,0,25004,0,O,1,24,5,2,1,0, 	(23-JAN-2026 14:30:09)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,5409,,,,,, 	(23-JAN-2026 14:30:09)
 

TOTAL DATA INSERTED : ,1,,,,,, 	(23-JAN-2026 14:30:09)
 

TOTAL SKIPPED DATA ,5408,,,,,, 	(23-JAN-2026 14:30:09)
 
<<END>>,<<FMS_INVOICE_MST_TAXCD_UPDATE>>,,,,,, 	(23-JAN-2026 14:30:09)
 

<<START>>,<<FMS_INVOICE_MST_GROSSAMT_UPDATE>>,, 	(23-JAN-2026 14:30:09)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,PLANT_SEQ_NO,CONTACT_PERSON_CD,SALE_AMT,GROSS_AMT,TIMESTAMP,
2,1 , 1,0,19001,0,O,1,24,5,1,24,4, 	(23-JAN-2026 14:30:09)
2,1 , 1,0,19001,0,O,1,24,5,1,24,4, 	(23-JAN-2026 14:30:09)
2,1 , 1,0,19001,0,O,1,24,5,2,46,67, 	(23-JAN-2026 14:30:09)
