

<<START>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(26-MAR-2025 14:27:03)
2,278 , SEMTEXP , C , 1 , 2 , 01/06/2021 00:00:00, 	(26-MAR-2025 14:27:04)
2,210 , COMFIND , C , 1 , 1 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,183 , SUMGLAS , C , 1 , 1 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,184 , SVTPLIN , C , 1 , 1 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,162 , BOROREN , C , 1 , 1 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,123 , AVGL , C , 1 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)
2,147 , HPOIGAS , C , 1 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)
2,181 , SANENER , C , 1 , 1 , 01/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,121 , NGPL , C , 1 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)
2,119 , ROCKIND , C , 1 , 2 , 01/04/2022 00:00:00, 	(26-MAR-2025 14:27:04)
2,174 , KUTCHCL , C , 1 , 1 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,176 , NESTLIN , C , 1 , 2 , 01/04/2022 00:00:00, 	(26-MAR-2025 14:27:04)
2,118 , LANCOKO , C , 1 , 1 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,118 , LANCOKO , C , 1 , 1 , 01/01/2019 00:00:00, 	(26-MAR-2025 14:27:04)
2,144 , HINAGIL , C , 1 , 2 , 01/04/2022 00:00:00, 	(26-MAR-2025 14:27:04)
2,66 , BHEL , C , 2 , 2 , 01/04/2022 00:00:00, 	(26-MAR-2025 14:27:04)
2,66 , BHEL , C , 1 , 2 , 01/04/2022 00:00:00, 	(26-MAR-2025 14:27:04)
2,130 , CRMNDEL , C , 1 , 3 , 01/07/2024 00:00:00, 	(26-MAR-2025 14:27:04)
2,130 , CRMNDEL , C , 1 , 3 , 01/05/2024 00:00:00, 	(26-MAR-2025 14:27:04)
2, , RIL-D6 , T , 1 , 3 , 01/07/2024 00:00:00, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2, , RIL-D6 , T , 1 , 3 , 01/05/2024 00:00:00, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2, , RIL-D6 , T , 1 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2,43 , BP , T , 2 , 1 , 01/07/2024 00:00:00, 	(26-MAR-2025 14:27:04)
2,43 , BP , T , 2 , 1 , 01/05/2024 00:00:00, 	(26-MAR-2025 14:27:04)
2,43 , BP , T , 1 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)
2, , RIL-CBM , T , 4 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2, , RIL-CBM , T , 5 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2,51 , ONGC , T , 1 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)
2,20 , AMNS , T , 1 , 1 , 01/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,20 , AMNS , T , 1 , 2 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)
2,20 , AMNS , T , 2 , 2 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)
2,14 , BPCL , T , 1 , 1 , 01/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,154 , SEMTPL , T , 1 , 2 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,154 , SEMTPL , T , 1 , 1 , 01/06/2021 00:00:00, 	(26-MAR-2025 14:27:04)
2,154 , SEMTPL , T , 2 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)
2,124 , MGRPL , T , 1 , 2 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,124 , MGRPL , T , 2 , 1 , 01/06/2021 00:00:00, 	(26-MAR-2025 14:27:04)
2,61 , EFSPL , T , 1 , 1 , 01/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,61 , EFSPL , T , 2 , 1 , 01/06/2021 00:00:00, 	(26-MAR-2025 14:27:04)
2,211 , DIL , T , 1 , 1 , 01/06/2021 00:00:00, 	(26-MAR-2025 14:27:04)
2,159 , CAIRENH , T , 1 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)
2,186 , VEDALTD , T , 1 , 1 , 01/04/2010 00:00:00, 	(26-MAR-2025 14:27:04)
2,166 , ESSAREX , T , 1 , 1 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,64 , IGSPL , T , 2 , 1 , 01/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,81 , HOECLTD , T , 1 , 1 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)
2,181 , SANENER , T , 1 , 1 , 05/09/2017 00:00:00, 	(26-MAR-2025 14:27:04)

TOTAL DATA IN EXCEL : ,300,,,,,, 	(26-MAR-2025 14:27:04)
 

TOTAL DATA INSERTED : ,274,,,,,, 	(26-MAR-2025 14:27:04)
 

TOTAL SKIPPED DATA ,26,,,,,, 	(26-MAR-2025 14:27:04)
 
<<END>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(26-MAR-2025 14:27:04)
 

<<START>>,<<FMS_ENTITY_SERVICE_TAX_DTL>>,,,,,,, 	(26-MAR-2025 14:27:04)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,INVOICE_TYPE,EFF_DT,BU_UNIT,TIMESTAMP
2 ,1 , RIL , C , 10 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,1 , RIL , C , 9 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,1 , RIL , C , 8 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,1 , RIL , C , 7 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,1 , RIL , C , 1 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,1 , RIL , C , 4 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,1 , RIL , C , 3 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,1 , RIL , C , 2 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,1 , RIL , C , 5 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,1 , RIL , C , 9 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 8 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 7 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 5 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 4 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 3 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 2 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 14 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 13 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 7 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 9 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 10 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 12 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 11 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 2 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 3 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 4 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 5 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 8 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 2 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 3 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 4 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 9 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 10 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 5 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 7 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 8 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 10 , SI , 01/04/2012 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 9 , SI , 01/04/2012 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 8 , SI , 01/04/2012 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 1 , SI , 01/04/2010 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 2 , SI , 01/04/2010 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 3 , SI , 01/04/2010 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 4 , SI , 01/04/2010 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 5 , SI , 01/04/2010 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,1 , RIL , C , 7 , SI , 01/04/2010 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,3 , GSPCL , C , 1 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,3 , GSPCL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,3 , GSPCL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,3 , GSPCL , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,3 , GSPCL , C , 1 , SI , 01/04/2012 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,4 , Gail , C , 5 , SI , 21/05/2024 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,4 , Gail , C , 6 , SI , 21/05/2024 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,4 , Gail , C , 1 , SI , 07/03/2022 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,4 , Gail , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,4 , Gail , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,4 , Gail , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,4 , Gail , C , 1 , SI , 01/04/2012 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,11 , TPL , C , 2 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,11 , TPL , C , 1 , SI , 15/11/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,11 , TPL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,11 , TPL , C , 2 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,11 , TPL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,11 , TPL , C , 2 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,11 , TPL , C , 1 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,11 , TPL , C , 2 , SI , 01/06/2015 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,11 , TPL , C , 1 , SI , 01/04/2012 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,11 , TPL , C , 2 , SI , 01/04/2012 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,15 , HPCL , C , 2 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,15 , HPCL , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,20 , AMNS , C , 1 , SI , 07/03/2022 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,20 , AMNS , C , 1 , SI , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 , , ESIL , C , 1 , SI , 01/06/2016 00:00:00 , 1, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,154 , SEMTPL , C , 2 , SI , 07/03/2022 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,20 , AMNS , C , 1 , UG , 07/03/2022 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,20 , AMNS , C , 1 , LP , 07/03/2022 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,20 , AMNS , C , 1 , ST , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)
2 ,20 , AMNS , C , 1 , LP , 01/07/2017 00:00:00 , 1, 	(26-MAR-2025 14:27:04)

TOTAL DATA IN EXCEL : ,80,,,,,,, 	(26-MAR-2025 14:27:04)
 

TOTAL DATA INSERTED : ,67,,,,,,, 	(26-MAR-2025 14:27:04)
 

TOTAL SKIPPED DATA ,13,,,,,,, 	(26-MAR-2025 14:27:04)
 
<<END>>,<<FMS_ENTITY_SERVICE_TAX_DTL>>,,,,,,, 	(26-MAR-2025 14:27:04)
 

<<START>>,<<FMS_ENTITY_BU_SVC_TAX_DTL>>,,,,,,, 	(26-MAR-2025 14:27:04)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,INVOICE_TYPE,BU_UNIT,EFF_DT,TIMESTAMP
2, , JMB , H , 1 , CH , 1 , 10/09/2004 00:00:00, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2, , JMB , H , 1 , CH , 1 , 12/05/2007 00:00:00, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2, , BOXCO , H , 1 , CH , 1 , 12/05/2007 00:00:00, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2,232 , JBB , S , 1 , SF , 1 , 12/05/2007 00:00:00, 	(26-MAR-2025 14:27:04)	 (Not Inserted)
2 ,232 , JBB , S , 1 , SF , 1 , 24/02/2009 00:00:00, 	(26-MAR-2025 14:27:04)
2 ,232 , JBB , S , 1 , SF , 1 , 01/04/2012 00:00:00, 	(26-MAR-2025 14:27:04)
2 ,264 , SSAPL , S , 1 , SF , 1 , 01/04/2012 00:00:00, 	(26-MAR-2025 14:27:04)
2 ,265 , SLPL , H , 1 , CH , 1 , 01/06/2016 00:00:00, 	(26-MAR-2025 14:27:04)

TOTAL DATA IN EXCEL : ,8,,,,,,, 	(26-MAR-2025 14:27:04)
 

TOTAL DATA INSERTED : ,4,,,,,,, 	(26-MAR-2025 14:27:04)
 

TOTAL SKIPPED DATA ,4,,,,,,, 	(26-MAR-2025 14:27:04)
 
<<END>>,<<FMS_ENTITY_BU_SVC_TAX_DTL>>,,,,,,, 	(26-MAR-2025 14:27:04)
 

<<START>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>,,, 	(26-MAR-2025 14:27:04)
 
COMPANY_CD,TAX_STRUCT_CD,TAX_STRUCT_DTL,EFF_DT,TIMESTAMP
2, , BCD 5%, ECS 2% , 09/07/2004 00:00:00, 	(26-MAR-2025 14:27:04)
2, , BCD 5%, ECS 2%, HECS 1% , 01/03/2007 00:00:00, 	(26-MAR-2025 14:27:04)
2, , BCD 2.5%, SWS 10% on BCD , 02/02/2018 00:00:00, 	(26-MAR-2025 14:27:04)

TOTAL DATA IN EXCEL : ,3,,, 	(26-MAR-2025 14:27:04)
 

TOTAL DATA INSERTED : ,3,,, 	(26-MAR-2025 14:27:04)
 

TOTAL SKIPPED DATA ,0,,, 	(26-MAR-2025 14:27:04)
 
<<END>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>,,, 	(26-MAR-2025 14:27:04)
 

<<START>>,<<FMS_HOLIDAY_DTL>>, 	(26-MAR-2025 14:27:04)
 
HOLIDAY_DT,HOLIDAY_NM,TIMESTAMP,
16/02/2025 00:00:00 , SUNDAY, 	(26-MAR-2025 14:27:04)
14/01/2022 00:00:00 , MAKAR SANKRANTI/ PONGAL, 	(26-MAR-2025 14:27:04)
26/01/2022 00:00:00 , REPUBLIC DAY, 	(26-MAR-2025 14:27:04)
01/03/2022 00:00:00 , MAHASHIVRATRI, 	(26-MAR-2025 14:27:04)
18/03/2022 00:00:00 , HOLI, 	(26-MAR-2025 14:27:04)
15/04/2022 00:00:00 , GOOD FRIDAY, 	(26-MAR-2025 14:27:04)
03/05/2022 00:00:00 , ID-UL-FITR*/RAMADAN, 	(26-MAR-2025 14:27:04)
15/08/2022 00:00:00 , INDEPENDANCE DAY, 	(26-MAR-2025 14:27:04)
19/08/2022 00:00:00 , KRISHNA JAYANTHI/ JANMASHTAMI, 	(26-MAR-2025 14:27:04)
31/08/2022 00:00:00 , GANESH CHATURTHI, 	(26-MAR-2025 14:27:04)
05/10/2022 00:00:00 , DURGA PUJA (VIJAY DASHMI)/ DUSSEHRA, 	(26-MAR-2025 14:27:04)
24/10/2022 00:00:00 , NARAKA CHATURDASHI/ DIWALI, 	(26-MAR-2025 14:27:04)
26/10/2022 00:00:00 , DIWALI - BHAI DUJ, 	(26-MAR-2025 14:27:04)
10/08/2021 00:00:00 , GANESH CHATURTHI, 	(26-MAR-2025 14:27:04)
15/10/2021 00:00:00 , DURGA PUJA / DASERA, 	(26-MAR-2025 14:27:04)
10/09/2021 00:00:00 , GANESH CHATURTHI, 	(26-MAR-2025 14:27:04)
04/11/2021 00:00:00 , DIWALI, 	(26-MAR-2025 14:27:04)
05/11/2021 00:00:00 , BALIPADYAMI DEEPAVALI, 	(26-MAR-2025 14:27:04)
15/08/2023 00:00:00 , INDEPENDENT DAY, 	(26-MAR-2025 14:27:04)
30/08/2021 00:00:00 , JANMASTMI, 	(26-MAR-2025 14:27:04)
26/01/2023 00:00:00 , REPUBLIC DAY, 	(26-MAR-2025 14:27:04)

TOTAL DATA IN EXCEL : ,21, 	(26-MAR-2025 14:27:04)
 

TOTAL DATA INSERTED : ,21, 	(26-MAR-2025 14:27:04)
 

TOTAL SKIPPED DATA ,0, 	(26-MAR-2025 14:27:04)
 
<<END>>,<<FMS_HOLIDAY_DTL>>, 	(26-MAR-2025 14:27:04)
 
