

<<START>>,<<FMS_LIMIT_MST>>,, 	(03-APR-2025 13:15:16)
 
CUST_CD,LIMIT_ID,BANK_CD,GX,TIMESTAMP,
34,1,0,K, 	(03-APR-2025 13:15:16)
5,1,0,K, 	(03-APR-2025 13:15:16)
32,1,0,K, 	(03-APR-2025 13:15:16)
6,1,0,K, 	(03-APR-2025 13:15:16)
2,1,0,K, 	(03-APR-2025 13:15:16)
242,1,0,K, 	(03-APR-2025 13:15:16)
30,1,0,K, 	(03-APR-2025 13:15:16)
249,1,0,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
123,1,0,K, 	(03-APR-2025 13:15:16)
254,1,0,K, 	(03-APR-2025 13:15:16)
1,1,0,K, 	(03-APR-2025 13:15:16)
33,1,0,K, 	(03-APR-2025 13:15:16)
9,1,0,K, 	(03-APR-2025 13:15:16)
21,1,0,K, 	(03-APR-2025 13:15:16)
25,1,0,K, 	(03-APR-2025 13:15:16)
3,1,0,K, 	(03-APR-2025 13:15:16)
150,1,0,K, 	(03-APR-2025 13:15:16)
31,1,0,K, 	(03-APR-2025 13:15:16)
28,1,0,K, 	(03-APR-2025 13:15:16)
0,3,1005,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
225,1,0,K, 	(03-APR-2025 13:15:16)
0,10,1019,K, 	(03-APR-2025 13:15:16)
20,1,0,K, 	(03-APR-2025 13:15:16)
8,1,0,K, 	(03-APR-2025 13:15:16)
154,1,0,K, 	(03-APR-2025 13:15:16)
197,1,0,K, 	(03-APR-2025 13:15:16)
187,1,0,K, 	(03-APR-2025 13:15:16)
26,1,0,K, 	(03-APR-2025 13:15:16)
270,1,0,K, 	(03-APR-2025 13:15:16)
13,1,0,K, 	(03-APR-2025 13:15:16)
36,1,0,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
22,1,0,K, 	(03-APR-2025 13:15:16)
10,1,0,K, 	(03-APR-2025 13:15:16)
24,1,0,K, 	(03-APR-2025 13:15:16)
0,1,1006,K, 	(03-APR-2025 13:15:16)
0,2,1004,K, 	(03-APR-2025 13:15:16)
0,4,1007,K, 	(03-APR-2025 13:15:16)
0,5,1008,K, 	(03-APR-2025 13:15:16)
0,6,1009,K, 	(03-APR-2025 13:15:16)
0,7,1010,K, 	(03-APR-2025 13:15:16)
0,8,1011,K, 	(03-APR-2025 13:15:16)
0,9,1012,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
23,1,0,K, 	(03-APR-2025 13:15:16)
109,1,0,K, 	(03-APR-2025 13:15:16)
41,1,0,K, 	(03-APR-2025 13:15:16)
39,1,0,K, 	(03-APR-2025 13:15:16)
257,1,0,K, 	(03-APR-2025 13:15:16)
263,1,0,K, 	(03-APR-2025 13:15:16)
160,1,0,K, 	(03-APR-2025 13:15:16)
273,1,0,K, 	(03-APR-2025 13:15:16)
233,1,0,K, 	(03-APR-2025 13:15:16)
38,1,0,K, 	(03-APR-2025 13:15:16)
279,1,0,K, 	(03-APR-2025 13:15:16)
16,1,0,K, 	(03-APR-2025 13:15:16)
19,1,0,K, 	(03-APR-2025 13:15:16)
50,1,0,K, 	(03-APR-2025 13:15:16)
0,11,1015,K, 	(03-APR-2025 13:15:16)
0,18,1016,K, 	(03-APR-2025 13:15:16)
0,19,1017,K, 	(03-APR-2025 13:15:16)
269,1,0,K, 	(03-APR-2025 13:15:16)
11,1,0,K, 	(03-APR-2025 13:15:16)
15,1,0,K, 	(03-APR-2025 13:15:16)
256,1,0,K, 	(03-APR-2025 13:15:16)
14,1,0,K, 	(03-APR-2025 13:15:16)
18,1,0,K, 	(03-APR-2025 13:15:16)
116,1,0,K, 	(03-APR-2025 13:15:16)
152,1,0,K, 	(03-APR-2025 13:15:16)
17,1,0,K, 	(03-APR-2025 13:15:16)
43,1,0,K, 	(03-APR-2025 13:15:16)
280,1,0,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
207,1,0,K, 	(03-APR-2025 13:15:16)
7,1,0,K, 	(03-APR-2025 13:15:16)
218,1,0,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
37,1,0,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
238,1,0,K, 	(03-APR-2025 13:15:16)
12,1,0,K, 	(03-APR-2025 13:15:16)
196,1,0,K, 	(03-APR-2025 13:15:16)
201,1,0,K, 	(03-APR-2025 13:15:16)
48,1,0,K, 	(03-APR-2025 13:15:16)
206,1,0,K, 	(03-APR-2025 13:15:16)
223,1,0,K, 	(03-APR-2025 13:15:16)
52,1,0,K, 	(03-APR-2025 13:15:16)
224,1,0,K, 	(03-APR-2025 13:15:16)
54,1,0,K, 	(03-APR-2025 13:15:16)
45,1,0,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
231,1,0,K, 	(03-APR-2025 13:15:16)
,1,0,I, 	(03-APR-2025 13:15:16)	 (Not Inserted)
117,1,0,K, 	(03-APR-2025 13:15:16)
42,1,0,K, 	(03-APR-2025 13:15:16)
0,12,1013,K, 	(03-APR-2025 13:15:16)
0,13,1014,K, 	(03-APR-2025 13:15:16)
0,14,1021,K, 	(03-APR-2025 13:15:16)
0,15,1018,K, 	(03-APR-2025 13:15:16)
0,16,1020,K, 	(03-APR-2025 13:15:16)
104,1,0,K, 	(03-APR-2025 13:15:16)
27,1,0,K, 	(03-APR-2025 13:15:16)
35,1,0,K, 	(03-APR-2025 13:15:16)
193,1,0,K, 	(03-APR-2025 13:15:16)
47,1,0,K, 	(03-APR-2025 13:15:16)
46,1,0,K, 	(03-APR-2025 13:15:16)
272,1,0,K, 	(03-APR-2025 13:15:16)
105,1,0,K, 	(03-APR-2025 13:15:16)
0,20,1003,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
234,1,0,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
192,1,0,K, 	(03-APR-2025 13:15:16)
40,1,0,K, 	(03-APR-2025 13:15:16)
198,1,0,K, 	(03-APR-2025 13:15:16)
217,1,0,K, 	(03-APR-2025 13:15:16)
220,1,0,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
222,1,0,K, 	(03-APR-2025 13:15:16)
140,1,0,K, 	(03-APR-2025 13:15:16)
53,1,0,K, 	(03-APR-2025 13:15:16)
255,1,0,K, 	(03-APR-2025 13:15:16)
276,1,0,K, 	(03-APR-2025 13:15:16)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
,1,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
1,2,0,K, 	(03-APR-2025 13:15:16)	 (Not Inserted)
0,17,1022,K, 	(03-APR-2025 13:15:16)
66,1,0,K, 	(03-APR-2025 13:15:16)
67,1,0,K, 	(03-APR-2025 13:15:16)
0,21,1002,K, 	(03-APR-2025 13:15:16)
110,1,0,K, 	(03-APR-2025 13:15:16)

TOTAL DATA IN EXCEL : ,135,, 	(03-APR-2025 13:15:16)
 

TOTAL DATA INSERTED : ,118,, 	(03-APR-2025 13:15:16)
 

TOTAL SKIPPED DATA ,17,, 	(03-APR-2025 13:15:16)
 
<<END>>,<<FMS_LIMIT_MST>>,, 	(03-APR-2025 13:15:16)
 

<<START>>,<<FMS_LIMIT_DTL>>,, 	(03-APR-2025 13:15:21)
 
CUST_CD,LIMIT_ID,BANK_CD,GX,SEQ_NO,TIMESTAMP,
0,12,1013,K,1, 	(03-APR-2025 13:15:21)
0,13,1014,K,1, 	(03-APR-2025 13:15:21)
5,1,0,K,2, 	(03-APR-2025 13:15:21)
5,1,0,K,5, 	(03-APR-2025 13:15:21)
5,1,0,K,6, 	(03-APR-2025 13:15:21)
27,1,0,K,1, 	(03-APR-2025 13:15:21)
154,1,0,K,2, 	(03-APR-2025 13:15:21)
18,1,0,K,2, 	(03-APR-2025 13:15:21)
36,1,0,K,2, 	(03-APR-2025 13:15:21)
7,1,0,K,4, 	(03-APR-2025 13:15:21)
2,1,0,K,2, 	(03-APR-2025 13:15:21)
15,1,0,K,13, 	(03-APR-2025 13:15:21)
15,1,0,K,14, 	(03-APR-2025 13:15:21)
36,1,0,K,8, 	(03-APR-2025 13:15:21)
15,1,0,K,16, 	(03-APR-2025 13:15:21)
18,1,0,K,5, 	(03-APR-2025 13:15:21)
47,1,0,K,1, 	(03-APR-2025 13:15:21)
5,1,0,K,3, 	(03-APR-2025 13:15:21)
0,4,1007,K,5, 	(03-APR-2025 13:15:21)
0,18,1016,K,1, 	(03-APR-2025 13:15:21)
0,19,1017,K,1, 	(03-APR-2025 13:15:21)
5,1,0,K,7, 	(03-APR-2025 13:15:21)
5,1,0,K,8, 	(03-APR-2025 13:15:21)
104,1,0,K,1, 	(03-APR-2025 13:15:21)
105,1,0,K,1, 	(03-APR-2025 13:15:21)
,1,0,K,7, 	(03-APR-2025 13:15:21)	 (Not Inserted)
,1,0,K,8, 	(03-APR-2025 13:15:21)	 (Not Inserted)
5,1,0,K,10, 	(03-APR-2025 13:15:21)
105,1,0,K,3, 	(03-APR-2025 13:15:21)
15,1,0,K,18, 	(03-APR-2025 13:15:21)
15,1,0,K,19, 	(03-APR-2025 13:15:21)
105,1,0,K,4, 	(03-APR-2025 13:15:21)
14,1,0,K,3, 	(03-APR-2025 13:15:21)
18,1,0,K,7, 	(03-APR-2025 13:15:21)
105,1,0,K,5, 	(03-APR-2025 13:15:21)
36,1,0,K,11, 	(03-APR-2025 13:15:21)
,1,0,K,9, 	(03-APR-2025 13:15:21)	 (Not Inserted)
,1,0,K,10, 	(03-APR-2025 13:15:21)	 (Not Inserted)
,1,0,K,13, 	(03-APR-2025 13:15:21)	 (Not Inserted)
5,1,0,K,16, 	(03-APR-2025 13:15:21)
5,1,0,K,17, 	(03-APR-2025 13:15:21)
0,18,1016,K,2, 	(03-APR-2025 13:15:21)
0,3,1005,K,3, 	(03-APR-2025 13:15:21)
0,5,1008,K,4, 	(03-APR-2025 13:15:21)
0,7,1010,K,3, 	(03-APR-2025 13:15:21)
0,8,1011,K,5, 	(03-APR-2025 13:15:21)
0,1,1006,K,6, 	(03-APR-2025 13:15:21)
0,6,1009,K,3, 	(03-APR-2025 13:15:21)
0,19,1017,K,2, 	(03-APR-2025 13:15:21)
0,12,1013,K,2, 	(03-APR-2025 13:15:21)
5,1,0,K,1, 	(03-APR-2025 13:15:21)
7,1,0,K,2, 	(03-APR-2025 13:15:21)
234,1,0,K,1, 	(03-APR-2025 13:15:21)
234,1,0,K,2, 	(03-APR-2025 13:15:21)
7,1,0,K,6, 	(03-APR-2025 13:15:21)
36,1,0,K,4, 	(03-APR-2025 13:15:21)
36,1,0,K,5, 	(03-APR-2025 13:15:21)
36,1,0,K,6, 	(03-APR-2025 13:15:21)
16,1,0,K,1, 	(03-APR-2025 13:15:21)
123,1,0,K,2, 	(03-APR-2025 13:15:21)
36,1,0,K,7, 	(03-APR-2025 13:15:21)
18,1,0,K,4, 	(03-APR-2025 13:15:21)
,1,0,K,6, 	(03-APR-2025 13:15:21)	 (Not Inserted)
14,1,0,K,2, 	(03-APR-2025 13:15:21)
,1,0,K,1, 	(03-APR-2025 13:15:21)	 (Not Inserted)
140,1,0,K,1, 	(03-APR-2025 13:15:21)
53,1,0,K,1, 	(03-APR-2025 13:15:21)
255,1,0,K,1, 	(03-APR-2025 13:15:21)
