

<<START>>,<<FMS_PUR_SG_INV_MST>>,,,,,,,,,,,,,,,,,, 	(20-SEP-2025 12:42:14)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, PLANT_SEQ, BU_UNIT, FREQ, PERIOD_START_DT, PERIOD_END_DT, INVOICE_SEQ, FINANCIAL_YEAR, INV_FLAG,CONTACT_PERSON_CD,BU_CONTACT_PERSON_CD,INVOICE_NO,SALE_PRICE,SYS_INVOICE_NO,CARGO_NO,CARGO_REF_NO,AGMT_TYPE,BOE_NO,DUE_DATE,TIMESTAMP
2,270, 1, 0, 710002,0, N, 1, 1,10,26/04/2006 00:00:00, 27/04/2006 00:00:00, 2, 2006-2007,P,1,4,T0010045,8,2PNS0002/06-07,1,6003,M,1,31/05/2006 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710002,0, N, 1, 1,10,26/04/2006 00:00:00, 27/04/2006 00:00:00, 2, 2006-2007,PF,1,4,T0010045,8,2PFNS0002/06-07,1,6003,M,1,31/05/2006 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710002,0, N, 1, 1,10,26/04/2006 00:00:00, 27/04/2006 00:00:00, 2, 2006-2007,F,1,4,T0010567,8,2NS0002/06-07,1,6003,M,1,31/05/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710002,0, N, 1, 1,10,26/04/2006 00:00:00, 27/04/2006 00:00:00, 2, 2006-2007,CP,1,4,417/06-07,8,2PNCD0002/06-07,1,6003,M,1,18/05/2006 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710006,0, N, 1, 1,10,04/05/2007 00:00:00, 05/05/2007 00:00:00, 1, 2007-2008,P,1,4,T0012231,7.4,2PNS0001/07-08,1,7012,M,1,11/06/2007 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710006,0, N, 1, 1,10,04/05/2007 00:00:00, 05/05/2007 00:00:00, 1, 2007-2008,PF,1,4,T0012231,7.4,2PFNS0001/07-08,1,7012,M,1,11/06/2007 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710006,0, N, 1, 1,10,04/05/2007 00:00:00, 05/05/2007 00:00:00, 1, 2007-2008,F,1,4,T0012401,7.4,2NS0001/07-08,1,7012,M,1,20/07/2007 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710006,0, N, 1, 1,10,04/05/2007 00:00:00, 05/05/2007 00:00:00, 1, 2007-2008,CP,1,4,0314/07-08,7.4,2PNCD0001/07-08,1,7012,M,1,04/06/2007 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710006,0, N, 1, 1,10,04/05/2007 00:00:00, 05/05/2007 00:00:00, 1, 2007-2008,CF,1,4,0341/07-08,7.4,2NCD0001/07-08,1,7012,M,1,08/06/2007 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710010,0, N, 1, 1,10,14/10/2007 00:00:00, 15/10/2007 00:00:00, 1, 2007-2008,P,1,4,T0013340,9.5,2PNS0001/07-08,1,7023,M,1,21/11/2007 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710010,0, N, 1, 1,10,14/10/2007 00:00:00, 15/10/2007 00:00:00, 1, 2007-2008,PF,1,4,T0013340,9.5,2PFNS0001/07-08,1,7023,M,1,21/11/2007 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710010,0, N, 1, 1,10,14/10/2007 00:00:00, 15/10/2007 00:00:00, 1, 2007-2008,F,1,4,T0013474,9.5,2NS0001/07-08,1,7023,M,1,21/11/2007 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710010,0, N, 1, 1,10,14/10/2007 00:00:00, 15/10/2007 00:00:00, 1, 2007-2008,CP,1,4,0943/07-08,9.5,2PNCD0001/07-08,1,7023,M,1,14/11/2007 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710010,0, N, 1, 1,10,14/10/2007 00:00:00, 15/10/2007 00:00:00, 1, 2007-2008,CF,1,4,992/07-08,9.5,2NCD0001/07-08,1,7023,M,1,19/11/2007 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710007,0, N, 1, 1,10,21/08/2007 00:00:00, 22/08/2007 00:00:00, 1, 2007-2008,P,1,4,T0012997,8.23,2PNS0001/07-08,1,7019,M,1,26/09/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710007,0, N, 1, 1,10,21/08/2007 00:00:00, 22/08/2007 00:00:00, 1, 2007-2008,PF,1,4,T0012997,8.23,2PFNS0001/07-08,1,7019,M,1,26/09/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710007,0, N, 1, 1,10,21/08/2007 00:00:00, 22/08/2007 00:00:00, 1, 2007-2008,F,1,4,T0013037,8.23,2NS0001/07-08,1,7019,M,1,26/09/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710007,0, N, 1, 1,10,21/08/2007 00:00:00, 22/08/2007 00:00:00, 1, 2007-2008,CP,1,4,0639/07-08,8.23,2PNCD0001/07-08,1,7019,M,1,21/09/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710013,0, N, 1, 1,10,25/02/2008 00:00:00, 25/02/2008 00:00:00, 2, 2007-2008,P,1,4,T0014385,13.5,2PNS0002/07-08,1,8007,M,1,03/04/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710013,0, N, 1, 1,10,25/02/2008 00:00:00, 25/02/2008 00:00:00, 2, 2007-2008,PF,1,4,T0014385,13.5,2PFNS0002/07-08,1,8007,M,1,03/04/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710013,0, N, 1, 1,10,25/02/2008 00:00:00, 25/02/2008 00:00:00, 2, 2007-2008,F,1,4,T0014399,13.5,2NS0002/07-08,1,8007,M,1,03/04/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710013,0, N, 1, 1,10,25/02/2008 00:00:00, 25/02/2008 00:00:00, 2, 2007-2008,CP,1,4,1657/07-08,13.5,2PNCD0002/07-08,1,8007,M,1,19/03/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710013,0, N, 1, 1,10,25/02/2008 00:00:00, 25/02/2008 00:00:00, 1, 2007-2008,CF,1,4,1695/07-08,13.5,2NCD0001/07-08,1,8007,M,1,29/03/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710009,0, N, 1, 1,10,25/09/2007 00:00:00, 26/09/2007 00:00:00, 3, 2007-2008,P,1,4,T0013259,8.85,2PNS0003/07-08,1,7022,M,1,06/11/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710009,0, N, 1, 1,10,25/09/2007 00:00:00, 26/09/2007 00:00:00, 3, 2007-2008,PF,1,4,T0013259,8.85,2PFNS0003/07-08,1,7022,M,1,06/11/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710009,0, N, 1, 1,10,25/09/2007 00:00:00, 26/09/2007 00:00:00, 3, 2007-2008,F,1,4,T0013261,8.85,2NS0003/07-08,1,7022,M,1,13/11/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710009,0, N, 1, 1,10,25/09/2007 00:00:00, 26/09/2007 00:00:00, 3, 2007-2008,CP,1,4,0856/07-08,8.85,2PNCD0003/07-08,1,7022,M,1,23/10/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710011,0, N, 1, 1,10,26/10/2007 00:00:00, 27/10/2007 00:00:00, 4, 2007-2008,P,1,4,T0013471,12.25,2PNS0004/07-08,1,7024,M,1,03/12/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710011,0, N, 1, 1,10,26/10/2007 00:00:00, 27/10/2007 00:00:00, 4, 2007-2008,PF,1,4,T0013471,12.25,2PFNS0004/07-08,1,7024,M,1,03/12/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710011,0, N, 1, 1,10,26/10/2007 00:00:00, 27/10/2007 00:00:00, 4, 2007-2008,F,1,4,T0013490,12.25,2NS0004/07-08,1,7024,M,1,03/12/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710011,0, N, 1, 1,10,26/10/2007 00:00:00, 27/10/2007 00:00:00, 4, 2007-2008,CP,1,4,1013/07-08,12.25,2PNCD0004/07-08,1,7024,M,1,22/11/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710008,0, N, 1, 1,10,27/08/2007 00:00:00, 28/08/2007 00:00:00, 5, 2007-2008,P,1,4,T0013012,7.48,2PNS0005/07-08,1,7020,M,1,10/10/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710008,0, N, 1, 1,10,27/08/2007 00:00:00, 28/08/2007 00:00:00, 5, 2007-2008,PF,1,4,T0013012,7.48,2PFNS0005/07-08,1,7020,M,1,10/10/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710008,0, N, 1, 1,10,27/08/2007 00:00:00, 28/08/2007 00:00:00, 5, 2007-2008,F,1,4,T0013095,7.48,2NS0005/07-08,1,7020,M,1,10/10/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710008,0, N, 1, 1,10,27/08/2007 00:00:00, 28/08/2007 00:00:00, 5, 2007-2008,CP,1,4,0697/07-08,7.48,2PNCD0005/07-08,1,7020,M,1,27/09/2007 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710012,0, N, 1, 1,10,30/01/2008 00:00:00, 30/01/2008 00:00:00, 6, 2007-2008,P,1,4,T0013961,16.75,2PNS0006/07-08,1,8001,M,1,14/02/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710012,0, N, 1, 1,10,30/01/2008 00:00:00, 30/01/2008 00:00:00, 6, 2007-2008,PF,1,4,T0013961,16.75,2PFNS0006/07-08,1,8001,M,1,14/02/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710012,0, N, 1, 1,10,30/01/2008 00:00:00, 30/01/2008 00:00:00, 6, 2007-2008,F,1,4,T0014067,16.75,2NS0006/07-08,1,8001,M,1,14/02/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710024,0, N, 1, 1,10,01/03/2009 00:00:00, 01/03/2009 00:00:00, 1, 2008-2009,P,1,4,T0017320,5.65,2PNS0001/08-09,1,9004,M,1,08/04/2009 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710024,0, N, 1, 1,10,01/03/2009 00:00:00, 01/03/2009 00:00:00, 1, 2008-2009,PF,1,4,T0017320,5.65,2PFNS0001/08-09,1,9004,M,1,08/04/2009 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710024,0, N, 1, 1,10,01/03/2009 00:00:00, 01/03/2009 00:00:00, 1, 2008-2009,F,1,4,T0017326,5.65,2NS0001/08-09,1,9004,M,1,08/04/2009 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710024,0, N, 1, 1,10,01/03/2009 00:00:00, 01/03/2009 00:00:00, 1, 2008-2009,CP,1,4,1733/09-10,5.65,2PNCD0001/08-09,1,9004,M,1,30/03/2009 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710024,0, N, 1, 1,10,01/03/2009 00:00:00, 01/03/2009 00:00:00, 1, 2008-2009,CF,1,4,0020/09-10,5.65,2NCD0001/08-09,1,9004,M,1,02/04/2009 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710025,0, N, 1, 1,10,11/03/2009 00:00:00, 11/03/2009 00:00:00, 1, 2008-2009,P,1,4,T0017398,4.3,2PNS0001/08-09,1,9005,M,1,27/04/2009 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710025,0, N, 1, 1,10,11/03/2009 00:00:00, 11/03/2009 00:00:00, 1, 2008-2009,PF,1,4,T0017398,4.3,2PFNS0001/08-09,1,9005,M,1,27/04/2009 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710025,0, N, 1, 1,10,11/03/2009 00:00:00, 11/03/2009 00:00:00, 1, 2008-2009,F,1,4,T0017538,4.3,2NS0001/08-09,1,9005,M,1,27/04/2009 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710025,0, N, 1, 1,10,11/03/2009 00:00:00, 11/03/2009 00:00:00, 1, 2008-2009,CP,1,4,0051/09-10,4.3,2PNCD0001/08-09,1,9005,M,1,09/04/2009 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710022,0, N, 1, 1,10,12/09/2008 00:00:00, 12/09/2008 00:00:00, 1, 2008-2009,P,1,4,T0015816,20.5,2PNS0001/08-09,1,8028,M,1,23/10/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710022,0, N, 1, 1,10,12/09/2008 00:00:00, 12/09/2008 00:00:00, 1, 2008-2009,PF,1,4,T0015816,20.5,2PFNS0001/08-09,1,8028,M,1,23/10/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710022,0, N, 1, 1,10,12/09/2008 00:00:00, 12/09/2008 00:00:00, 1, 2008-2009,F,1,4,T0016017,20.5,2NS0001/08-09,1,8028,M,1,23/10/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710022,0, N, 1, 1,10,12/09/2008 00:00:00, 12/09/2008 00:00:00, 1, 2008-2009,CP,1,4,0940/08-09,20.5,2PNCD0001/08-09,1,8028,M,1,11/10/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710022,0, N, 1, 1,10,12/09/2008 00:00:00, 12/09/2008 00:00:00, 1, 2008-2009,CF,1,4,0962/08-09,20.5,2NCD0001/08-09,1,8028,M,1,18/10/2008 00:00:00, 	(20-SEP-2025 12:42:15)	 (Not Inserted)
2,270, 1, 0, 710019,0, N, 1, 1,10,13/07/2008 00:00:00, 13/07/2008 00:00:00, 2, 2008-2009,P,1,4,T0015530,19.55,2PNS0002/08-09,1,8021,M,1,22/08/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710019,0, N, 1, 1,10,13/07/2008 00:00:00, 13/07/2008 00:00:00, 2, 2008-2009,PF,1,4,T0015530,19.55,2PFNS0002/08-09,1,8021,M,1,22/08/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710019,0, N, 1, 1,10,13/07/2008 00:00:00, 13/07/2008 00:00:00, 2, 2008-2009,F,1,4,T0015556,19.55,2NS0002/08-09,1,8021,M,1,22/08/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710019,0, N, 1, 1,10,13/07/2008 00:00:00, 13/07/2008 00:00:00, 2, 2008-2009,CP,1,4,0647/08-09,19.55,2PNCD0002/08-09,1,8021,M,1,12/08/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710019,0, N, 1, 1,10,13/07/2008 00:00:00, 13/07/2008 00:00:00, 1, 2008-2009,CF,1,4,0662/08-09,19.55,2NCD0001/08-09,1,8021,M,1,21/08/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710014,0, N, 1, 1,10,15/04/2008 00:00:00, 15/04/2008 00:00:00, 3, 2008-2009,P,1,4,T0014843,13.4,2PNS0003/08-09,1,8013,M,1,28/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710014,0, N, 1, 1,10,15/04/2008 00:00:00, 15/04/2008 00:00:00, 3, 2008-2009,PF,1,4,T0014843,13.4,2PFNS0003/08-09,1,8013,M,1,28/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710014,0, N, 1, 1,10,15/04/2008 00:00:00, 15/04/2008 00:00:00, 3, 2008-2009,F,1,4,T0014859,13.4,2NS0003/08-09,1,8013,M,1,28/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710014,0, N, 1, 1,10,15/04/2008 00:00:00, 15/04/2008 00:00:00, 3, 2008-2009,CP,1,4,0290/08-09,13.4,2PNCD0003/08-09,1,8013,M,1,13/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710014,0, N, 1, 1,10,15/04/2008 00:00:00, 15/04/2008 00:00:00, 2, 2008-2009,CF,1,4,0322/08-09,13.4,2NCD0002/08-09,1,8013,M,1,19/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710017,0, N, 1, 1,10,15/05/2008 00:00:00, 15/05/2008 00:00:00, 4, 2008-2009,P,1,4,T0015056,13.59,2PNS0004/08-09,1,8017,M,1,24/06/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710017,0, N, 1, 1,10,15/05/2008 00:00:00, 15/05/2008 00:00:00, 4, 2008-2009,PF,1,4,T0015056,13.59,2PFNS0004/08-09,1,8017,M,1,24/06/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710017,0, N, 1, 1,10,15/05/2008 00:00:00, 15/05/2008 00:00:00, 4, 2008-2009,F,1,4,T0015098,13.59,2NS0004/08-09,1,8017,M,1,24/06/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710017,0, N, 1, 1,10,15/05/2008 00:00:00, 15/05/2008 00:00:00, 4, 2008-2009,CP,1,4,0446/08-09,13.59,2PNCD0004/08-09,1,8017,M,1,12/06/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710017,0, N, 1, 1,10,15/05/2008 00:00:00, 15/05/2008 00:00:00, 3, 2008-2009,CF,1,4,481/08-09,13.59,2NCD0003/08-09,1,8017,M,1,21/06/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710020,0, N, 1, 1,10,18/08/2008 00:00:00, 18/08/2008 00:00:00, 5, 2008-2009,P,1,4,T0015754,20.45,2PNS0005/08-09,1,8025,M,1,24/09/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710020,0, N, 1, 1,10,18/08/2008 00:00:00, 18/08/2008 00:00:00, 5, 2008-2009,PF,1,4,T0015754,20.45,2PFNS0005/08-09,1,8025,M,1,24/09/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710020,0, N, 1, 1,10,18/08/2008 00:00:00, 18/08/2008 00:00:00, 5, 2008-2009,F,1,4,T0015791,20.45,2NS0005/08-09,1,8025,M,1,24/09/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710020,0, N, 1, 1,10,18/08/2008 00:00:00, 18/08/2008 00:00:00, 5, 2008-2009,CP,1,4,755/08-09,20.45,2PNCD0005/08-09,1,8025,M,1,16/09/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710015,0, N, 1, 1,10,20/04/2008 00:00:00, 20/04/2008 00:00:00, 6, 2008-2009,P,1,4,T0014857,13.42,2PNS0006/08-09,1,8014,M,1,30/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710015,0, N, 1, 1,10,20/04/2008 00:00:00, 20/04/2008 00:00:00, 6, 2008-2009,PF,1,4,T0014857,13.42,2PFNS0006/08-09,1,8014,M,1,30/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710015,0, N, 1, 1,10,20/04/2008 00:00:00, 20/04/2008 00:00:00, 6, 2008-2009,F,1,4,T0014872,13.42,2NS0006/08-09,1,8014,M,1,30/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710015,0, N, 1, 1,10,20/04/2008 00:00:00, 20/04/2008 00:00:00, 6, 2008-2009,CP,1,4,0317/08-09,13.42,2PNCD0006/08-09,1,8014,M,1,16/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710015,0, N, 1, 1,10,20/04/2008 00:00:00, 20/04/2008 00:00:00, 4, 2008-2009,CF,1,4,NA,13.42,2NCD0004/08-09,1,8014,M,1,21/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710016,0, N, 1, 1,10,24/04/2008 00:00:00, 24/04/2008 00:00:00, 7, 2008-2009,P,1,4,T0014864,13.42,2PNS0007/08-09,1,8015,M,1,04/06/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710016,0, N, 1, 1,10,24/04/2008 00:00:00, 24/04/2008 00:00:00, 7, 2008-2009,PF,1,4,T0014864,13.42,2PFNS0007/08-09,1,8015,M,1,04/06/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710016,0, N, 1, 1,10,24/04/2008 00:00:00, 24/04/2008 00:00:00, 7, 2008-2009,F,1,4,T0014878,13.42,2NS0007/08-09,1,8015,M,1,04/06/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710016,0, N, 1, 1,10,24/04/2008 00:00:00, 24/04/2008 00:00:00, 7, 2008-2009,CP,1,4,0353/08-09,13.42,2PNCD0007/08-09,1,8015,M,1,21/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
2,270, 1, 0, 710016,0, N, 1, 1,10,24/04/2008 00:00:00, 24/04/2008 00:00:00, 5, 2008-2009,CF,1,4,0383/08-09,13.42,2NCD0005/08-09,1,8015,M,1,27/05/2008 00:00:00, 	(20-SEP-2025 12:42:15)
